"gaid","country","level_cnt","ads_cnt","pvp_cnt","pvp_won_cnt","gem_spend","coin_spend","gem_earn","ads_reward_cnt","org_hero_cnt","level_e_try_cnt","level_e_cnt","idle_cnt","purchase_times","login_cnt","level_h_cnt","log_num","d1_duration","d2_duration","d3_duration","willpay","daily_task_cnt"
"8a158c3c-5b96-42a9-89c4-dcdecc919a4d","RU","140","20","20","20","1220","526400","851","20",,"16","10","12",,"7","40","1456","10876034",,,,"7"
"18803e3b-bfee-4fd1-bfdc-11c8de604999","CO","52","53",,,"1225","128520","964","50",,,,"5",,"5","32","1034","2024098","4012463","677082",,"10"
"108d3bb9-ef9e-4d9b-8668-ac91b9ef5ec2","UA","75",,"1","1","691","139800","388",,,"7","4",,,"5","40","812","3318020","3075683",,,"5"
"a07d4e35-5e6d-49db-a461-036a572e6b1a","PE","154",,"38","38","2521","650300","2133",,,"17","9","36",,"7","69","1971","12141434","5631690",,,"12"
"407f0894-37bd-4bec-932a-2241d0e02bcb","PE","226","34","7","7","1170","1022900","1644","3",,"65","41",,,"5","22","1957","6245402","9566064","3195034",,"8"
"6da49a19-bc58-4abd-b60c-d73f0d20c90f","IR","125","1","21","21","1110","297920","851","1",,"7","5","5",,"4","40","1242","3182709","6748867","55976",,"7"
"964b58ed-13a3-4eb6-af43-b5ffe43b249c","BY","28",,,,,"17820","42",,,,,"1",,"2","10","258","1267782",,,,
"e70cf769-3655-4de0-913f-4be9907fb7f5","VN","127",,"29","29","1660","600000","1921",,,"4","3","2",,"17","89","1699","2742991","4238178","1055760",,"15"
"1495da8e-6f17-419c-b1e2-c9208a498b76","KH","93","8",,,"380","165920","603",,,"7","3","18",,"5","25","880","5819104","1495012","2661429",,
"1499f8b9-e8b9-4f4f-a5d1-abd72101d5c2","MD","72","2","44","44","220","279100","875",,,"11","8",,,"1","36","1132","3388148","7344341",,,"9"
"4c4fbebd-f38b-4ae3-b759-2598fcbefdb9","EC","85","5","5","5","660","215920","762","1",,"32","19","4",,"4","23","929","1961041","6376856","2453691",,"13"
"a426b77a-6996-4398-9d78-84275d479c47","MM","172","1",,,"886","416600","1047",,,"2","1","8",,"2","10","1223","6422079","1409296",,,"7"
"29df02e7-4c1c-4905-9cdf-af2199c81159","KG","248","8","26","26","3022","1262400","3234",,"1","6","3","13",,"9","130","2867","9327160","6484706","1420311",,"15"
"135e3363-8fc7-4a2b-b5c4-48c6aa4bd5b4","MM","224","1",,,"407","862400","1259",,,"39","16","1",,"8","46","2271","8175073","12018719","3739663",,
"cb1eb833-9547-416f-b11b-19675de5e3c2","DE","192","135",,,"1200","1014100","1728","136",,"18","10","12",,"8","23","2376","9032527","12922660","4629391",,"2"
"9377eca9-6bc6-4268-97b8-2e99a6109154","ID","137",,"30","30","1406","311600","1130",,,"3","2","9",,"10","2","1182","3959904","392550","3309156",,"8"
"5c9855b1-865d-4a3c-82e2-0a0d1deae737","CO","25","27",,,,"71660","116","2",,,,"2",,"2","16","463","10632600",,"221138",,"3"
"f1d11961-7a37-457e-90ec-a53e76f50eb6","RU","172","73",,,"1482","921200","1328","73",,"33","13",,,"7","64","2073","17791984",,,,"12"
"7fe5df71-d114-46b3-babc-21f7dd1a6215","MX","203","165","12","12","2150","1507200","1995",,,"17","9","6",,"5","65","2886","13294026","4653057",,,"13"
"b4bf7c6b-c995-4158-9c1d-4842b6517ed6","DE","298","7","62","62","3358","1440000","4033","7",,"56","41","43",,"16","26","2899","14301011","11341958","9446732",,"22"
"db778bff-4d06-45c1-a204-a9eb8c883d58","VN","355","199","60","60","5654","3229900","5260","171","5","8","6","30",,"10","162","5357","17543325","21031201","8170962",,"21"
"9b532e39-4b78-43dc-a35b-79960ce46cdb","ID","71",,"21","21","0","73260","164",,,"12","4",,,"9","7","729","3880435","1462045","1996963",,
"fd7a8a17-174f-4ff0-a6ab-668ec1dffea6","VN","471","3",,,"1400","1552400","3206",,,"3","2","37",,"8","14","3380","16337792","4452384",,,"5"
"5e12ef3c-947f-4402-8164-95c63f67ca64","VN","150","12","20","20","2540","1018900","2200","2","1","33","21","11",,"13","135","2400","9294485","9691806",,,"14"
"33036c89-480a-4151-8048-f8a9f0b8cc53","ID","151","11",,,"0","359900","964","2",,"8","3",,,"6","3","1152","3126562","2605296","3167233",,"13"
"5d3eb656-87c6-419a-bbe1-73ab4f7e3d95","VN","138","6","2","2","1124","284100","745",,,"4","2","6",,"2","13","1069","6647779",,,,"5"
"ee8520b8-1464-40a6-8767-7ed7fcabad3a","VN","80",,,,"860","188520","599",,,"12","9","13",,"4","42","874","4385499","1070601","681330",,"6"
"6982ac1c-5433-4639-b957-18bded44f941","AR","85",,,,,"105620","364",,,"5","4",,,"2","5","644","5938839",,,,"5"
"3fda6579-de89-4b70-99c5-fcb09040678a","RS","212","3","24","24","3890","1029400","3503",,"2","14","9","13",,"12","84","2155","6861814","1011108","5857395",,"25"
"df45f5de-c8fd-432d-a7d9-b94e10a30e58","RU","239","4","29","29","2820","1207400","2453","4","1","23","19",,,"16","96","2520","5333606","4419990","9024001",,"17"
"b08c36c0-0888-425a-b0e3-0e927db55fba","SK","110","13",,,"250","307400","786","13",,"45","20","13",,"2","40","1160","6529771","7872721",,,"9"
"a98c273e-fa8d-4185-9f8d-7079d206e817","CO","149","90","29","29","1750","1492400","3196","2",,"71","33","10",,"25","184","3050","10669413","13570026","3601292",,"21"
"bd4f5c83-f39d-4f86-93c6-85c8e0fdd252","CO","29","1",,,,"38660","126",,,,,"2",,"1","9","276","1621598",,,,"5"
"43892353-05fc-4f9c-a20f-55e465db912f","ID","110",,"21","21","1117","331800","871",,,"7","5","23",,"8","55","1366","3677303","4642271",,,"6"
"f331328a-c0d5-42f7-86a5-af5eb33cd425","IN","123","10",,,"455","224120","603","10",,"2","2","8",,"17","5","951","1882653","3279983","293888",,
"3c471033-4650-4c96-949c-25b1e5c3624a","AL","108","3","29","29","1346","424200","1144",,,"31","21","15",,"12","50","1388","6772712","7616588",,,"14"
"bc62272b-c27d-49ed-a640-e60ab3d91d14","ID","112","9","31","31","125","246360","522",,,"46","15","1",,"17","8","1231","2264172","9065871","6276437",,"6"
"f2e5b2d9-f2db-4e2a-875a-c1e22e8a5a1e","ID","152","5",,,"767","397700","916",,,"5","3","2",,"7","55","1367","7929055","676436",,,
"454f34fa-16a4-4cc0-a0d7-c2dc4dae6029","VN","164",,,,"1540","484200","1279",,,"14","9","60",,"23","36","1437","13410222","1147811",,,"5"
"03d41889-31d3-4ab9-9155-c8e7680a1eae","CZ","72",,"13","13","750","181520","667",,,"6","5","7",,"6","40","880","910201","2058569","1968468",,"12"
"6dfbd5c5-7be3-4f65-92ad-05c6cd35aaef","PE","163","28","10","10","900","682400","896",,,"27","20",,,"7","23","1537","15414393","1863685","438933",,"8"
"e8e2bbae-400c-4c15-a7b9-3f6c93cd8fb6","KR","280","16","11","11","2260","1225400","2963","13",,"26","20","15",,"12","120","2870","14759745","6819586","589264",,"13"
"950696d5-4999-497a-a33b-282e85dd0ce1","US","122","26",,,,"279700","819","23",,"29","13",,,"5","14","1295","2185367","15534657",,,"3"
"c86bb9ee-09fa-4ea8-aed0-b2881ceb227d","ID","168","9",,,"933","484200","1059","9",,"14","4",,,"14","29","1473","3414253","8478878","784351",,"5"
"33db719b-739e-4642-ac2c-a1f3c7ffee61","US","21","22",,,"200","48600","68","17",,,,,,"3","8","355","2163182","207681",,,"3"
"d38ed511-9966-49f1-b02b-ce87693b78e9","PH","104","50","26","26","2130","627600","1788","1",,"11","6","6",,"16","57","1621","5680979","6496639","273431",,"13"
"5d541038-ced8-4ebe-b18c-8ea13111cc32","HU","145","19",,,"1459","433800","1226","19","1","10","6","74",,"6","40","1416","7609904","185122",,,"10"
"b2ed66b6-acf0-402f-9af8-5bc81a75e816","VN","80","1","3","3","97","77960","298",,,"8","2",,,"6","8","644","1303765","1262728","3199794",,"8"
"ab4cf4d3-879f-43e5-a320-69149bf4d979","US","209","62",,,"460","956100","2250","55",,"23","9","23",,"8","86","2337","9042750","4681637","7016379",,"4"
"2b8c0760-c061-484b-a4f0-abb0af0fa3a3","ID","123","9","23","23","1523","384400","1215",,,"10","7","15",,"8","40","1340","3341386","4867218","528874",,"12"
"0767e127-12f5-4578-8ed3-6a819737d00e","RU","69",,"10","10","590","100900","240",,,"12","9","5",,"1","5","616","6080646","22717",,,"4"
"bfcb4fcd-e1a0-4b18-99e3-b1ecadef343e","RU","70","31","21","21","780","247820","428","30",,"7","6","16",,"5","31","1033","2734198","3719667",,,"7"
"80f34ad6-4cf5-4905-96b5-934214724ae1","SK","242","229",,,"400","1704400","1410","26",,"21","15",,,"22","18","2964","2396189","12508066","6486868",,
"dbb819c7-ccf4-47cc-bdd3-1a5f26511db1","TH","114","4","8","8","960","245900","711",,,"4","3","7",,"3","11","933","2072079","3471496",,,"12"
"7ea8645d-4f52-4b8c-8d3a-f0e48d3a16cf","MX","100","75",,,"180","982400","1830","1",,"6","3","11",,"38","167","2320","7157723","6907069","4105565",,"22"
"1b6b71d2-684d-49ae-af0f-19b5e2689354","CL","63","3",,,"0","79520","168",,,,,,,"10","40","687","3240801","271033","625836",,
"a54ee8db-3d5b-4660-a551-aa419c4971da","MX","85","14","14","14","525","254420","505",,,"19","14","14",,"4","12","880","8998166","597435",,,"7"
"4e638d00-7b52-4456-a77d-0bfe9a20db23","ID","87","6","8","8","790","326000","947","4",,"48","26","8",,"8","40","1166","15930497",,,,"7"
"6f27000e-edd0-4ad9-847d-a812d0bb4841","TR","51","22","1","1",,"125620","278",,,,,"4",,"4","40","712","5442047","20151",,,"6"
"a39e955a-0f2e-4dbc-b6b2-56cb081d6325","RU","310","272","20","20","2310","3014600","3702","162","1","9","8","62",,"7","119","4793","11758734","24128697","1878567",,"14"
"5f8baaba-d227-4deb-a51d-fe2b17a46951","TH","76","2","17","17","630","289200","864",,,"5","4","6",,"6","38","1117","1810970","1821143","2046067",,"18"
"33ade863-c0e2-4c64-8671-79aae9e547c5","US","69","69","17","17","1060","304400","716","54",,"2","2","9",,"10","20","1313","57936","10563149","1395858",,"18"
"b7aff4bd-afae-4a03-bf27-25551dcdbdfe","PL","29","111",,,"0","697400","1138","7",,"9","6","5",,"16","118","1623","984061","3766551","8370969",,"11"
"457f238b-7254-4b20-8513-61c4fd29e978","TH","55","42",,,"0","85800","30",,,,,"1",,"5","3","625","807663","2049095","2328031",,
"260d0df8-e428-408e-a193-3475ca5fa670","UA","72","2",,,"500","155600","527",,,,,"6",,"4","16","610","1110490","1373537","929362",,"11"
"657feb00-ce0a-4566-af9e-32327922d1ab","TR","90","5","5","5","950","214700","551",,,"7","6",,,"4","25","825","4812040",,,,"9"
"537ac4ca-c873-4b2c-90ef-6d18ad558afb","RU","102","2","17","17","250","247820","554","2",,"6","2","4",,"9","28","1103","8339542","1095054",,,"6"
"db35e511-2878-429f-8c90-6356025b6de7","RO","160","34","25","25","1950","645100","1633",,"1","42","28","23",,"4","56","1830","13222465","4585396","1466947",,"14"
"48ef1b34-dc9a-474d-9d5f-1b220fa706c9","TR","85","4","3","3","800","137300","791","2","1","19","10","7",,"5","42","938","9159942","1282515",,,"10"
"a8ffd3df-8698-484c-9580-48620e6c1b74","MX","173","47","8","8","450","622160","1716","36",,"1","1","13",,"7","65","1876","2882916","5825425","487511",,"17"
"61211104-015f-4f72-a601-151a9b820a06","TR","105","4",,,"550","233660","906","3",,"5","5","4",,"3","40","948","3437353","2140977",,,"11"
"c8ee907f-ec9f-4a8c-a607-54c1e3b3cb96","PE","102","10","19","19","1200","337500","1352","3",,"41","25","4",,"8","67","1417","6909341","12730155","684206",,"13"
"c4d1810e-5e7f-4a21-b41a-4acd904ade71","BR","73",,"20","20","180","146300","296",,,"3","2",,,"15","43","1021","311557","6407663","73968",,
"2c2faa63-cb42-4015-acb7-e212997dac1d","RU","105","40","18","18","400","397400","745","4",,"17","9","1",,"3","40","1286","1171072","7569827","2627275",,"8"
"c57ad36b-1702-413a-af8b-fe9a99b1532e","VN","33","39","1","1","500","92660","129",,,,,"10",,"7","2","524","2367229","1814151",,,"7"
"4deab19b-3513-4509-9b90-67fae03511c4","BR","52",,"38","38","960","248920","1239",,"1",,,"5","1","4","69","1058","2625885","1962273",,,"14"
"d2c198b0-bc8c-48f3-a326-76a1173acd25","GB","84","6",,,"1450","305400","1088","6",,"13","8","30",,"9","77","1196","6727355","1760156",,,"13"
"331e3032-b197-4754-add4-37815be869bb","GR","427","24","26","26","5504","2397300","5158","1","2","28","13","70",,"22","156","4528","9146842","21680295","2499800",,"17"
"f7cd288a-263a-4c41-a9df-4dd47d5858fb","IN","129","17","12","12","1865","427400","1529",,,"11","5","19",,"17","76","1626","3475581","4768340","4545664",,"18"
"a93ebea5-8aab-45b5-b0cb-7f0fca365620","MD","40","65","8","8","0","457400","708",,,"2","2","5",,"4","40","1022","3422123","1179820","980589",,"12"
"6025eb60-71ba-4c0d-bfd7-ad4657caad7d","EG","182",,,,"1200","760100","2623",,,"27","10","10",,"20","104","1958","4905143","8732974","4940629",,"17"
"4a83bf72-46fd-4277-8830-577ec19aaed0","CO","169","364","61","61","3700","2636400","3302","19","1","7","5","4","1","24","202","5011","17285303","9074454","7666905","3","21"
"0053756c-4fc1-44dd-ac4a-f18329de1c80","RS","195","4","19","19","1783","759900","2098",,,"64","35","15",,"9","46","1852","3634442","5956781","11651597",,"21"
"354ed765-d6f6-427c-af4e-fad81c8beb27","FR","122",,"20","20","800","331160","858",,,"2","2","3",,"12","16","1061","3311358","961033","2546229",,"14"
"dcd249fa-4686-42a2-b824-eb5b7cea11d4","PL","137","1","13","13","800","649400","1992","1",,"9","6","14",,"7","120","1681","2739073","4544326","862361",,"14"
"da09e9da-fb20-4087-88c2-91cd8cf158ae","MX","136","2","15","15","899","314800","1069","1",,"11","8","3",,"9","13","1272","4485912","1969892","2566766",,"8"
"aa5ad671-dd29-4c0a-9978-a881a5c0ca2c","ES","130","4",,,"370","191260","490",,,,,"18",,"2",,"787","5887417",,,,
"56c5cdbd-df10-4fc5-a5cc-b398147a3d89","IT","224","13","9","9","1063","908400","2066","7",,"41","30","8",,"10","60","2113","16513185","2529998","1499718",,"11"
"1b855333-a694-48b4-a93c-67c433ad705a","","50","68",,,"120","219920","381","5",,,,"5",,"2","40","999","4064392","1426702",,,"11"
"309b33da-101b-4e26-afa9-0fc2b6aff598","IQ","106","15","29","29","1772","447900","1378",,,"14","6","60",,"12","40","1377","827033","16962456",,,"13"
"620de9c6-1067-4e59-b550-76176ed28a78","US","152","8","8","8","590","388700","1128","6",,"16","12","12",,"6","28","1404","8290743","4976797",,,
"bc512865-b7e1-470d-b8f5-c2a97238c2ed","TR","133","78","24","24","1800","982400","1513","27",,"18","10","17",,"4","91","2034","8581569","7028460",,,"13"
"8ee2c800-7c7d-472b-babb-12450cbf8733","GR","146","28","49","49","2389","676400","2042","28",,"14","10","15",,"8","68","2046","1736145","9034040","1297983",,"18"
"c7f75c35-085b-40d2-b624-824330daece2","BR","95",,"16","16","1038","234900","663",,,,,"17",,"5","6","816","5995265",,,,"11"
"fc2df90b-7cd8-4296-b059-e99987ceb593","BR","91",,"3","3","930","193700","653",,"1","20","7","5",,"6","10","813","1093009","4503363","3811975",,"12"
"9f791e1f-c498-4dcb-a413-3272e265ec24","RU","70","15","3","3",,"80120","161",,,"25","12","18",,"1","13","662","11139888",,,,
"43fa93c5-554f-4ca6-909b-9038845ae7c7","IN","312","121","46","46","5328","2883500","5081","29","1","71","41","34",,"26","196","4357","8830590","19659176","8352881",,"21"
"ec3cb1cf-6f95-4d83-b388-36fb32f06a5d","IN","152",,"2","2","900","656900","624",,"1","2","2","1",,"24","1","2324","6086618","5883961","3541319",,
"d9d0990d-5c76-4e96-b1b4-a9113fb65be0","US","59","4","5","5","720","132020","373","3",,,,"11",,"5","40","758","3358292","1631445",,,"7"
"1ccd86d1-8ffa-451d-9d07-36a1dca8f495","BD","136","19",,,"2316","818700","2230","11",,"22","13","17",,"9","159","2049","11736394","3596452",,,"16"
"17f6907c-59a9-4ec8-8a42-1059f1a9342a","US","61","11",,,"600","88400","204","2",,,,"1",,"1","21","625","3280688",,,,"6"
"a11c2d32-dc98-4e45-a52a-4817c6b6e094","RU","182","4","21","21","1773","803800","1450","4",,"25","21","28",,"2","71","1910","18233764",,,,"7"
"775141a3-ce1e-410b-a523-2a25e649f502","VN","235",,,,,,,,"1","20","11",,,"24","85","2695","12575253","8381584","4574323",,
"d1445df1-896e-4e0f-8c82-cef0ee09c58a","PL","184","66","14","14","2620","1209900","2635","35","1","3","2","29",,"10","70","2246","6611447","5152430","7193352",,"18"
"ef3ca6f1-07f4-484d-ba28-8262015f4bda","VN","75","1","3","3","1000","157520","610",,,"4","2","6",,"7","44","859","4154089","1309343","171789",,"3"
"750aac7c-50fc-4a47-a0d3-15b0ef51cf4f","KG","116","31","1","1","1087","502700","905",,,"34","20","14",,"3","17","1221","4686739","18570162",,,"10"
"03c1a080-8d5d-41fa-888a-8698151aceee","BR","98",,"15","15","1040","395500","858",,,"45","19","1",,"12","70","1347","7031570","8706935","4527083",,"13"
"1d73c43e-5ed3-4f7b-9be5-b62a4bce42fb","VN","73",,"11","11","1060","178560","677",,,"3","2","8",,"7","20","826","2051311","487455","2106233",,"13"
"42ac4cb3-f62a-4841-b5b1-9292ecad7b29","KR","111","1",,,"1190","267120","901","1",,"11","8","13",,"5","8","857","3845266","1188270","657018",,"10"
"8f8e39a6-1e30-4b58-ae68-c7f4f7937b64","VN","105","56","4","4","881","412960","759","4",,"16","9","15",,"6","40","1427","9635968","2122867",,,"7"
"0b784cb9-c08e-4d71-9cdb-2ef895c0ee77","PH","175","1","8","8","1972","397500","1619","1",,"31","18","24",,"12","11","1580","8419166","3015348","4005940",,"9"
"9be26687-1a6d-4245-9d67-51f78e7b7f5f","BA","280","143","35","35","0","2407400","4785","61",,"10","8","60",,"15","211","4425","11710222","11784122","1714604",,"25"
"1bae09f4-0b32-4534-9943-6153a5d9284c","UZ","110","94","25","25","640","789800","993",,,"5","3","20",,"13","64","1938","11667476","4166392",,,"7"
"0695459b-ceb8-40cf-8e2b-c04325e114b0","BO","151","15",,,"694","343500","780","2",,"27","19",,,"6",,"1220","6378441","9958453","3075408",,"6"
"de8b3f41-da7b-40fb-a48f-faaf2ca4ba4d","VN","1327","13","41","41","11830","6559660","12293","1","3","109","56","11",,"10","266","11114","39576220","24561943","6136049",,"24"
"c5db2f9a-e976-4275-9ad5-1e125d53d17b","GH","107",,"10","10","2610","790400","2530",,,"2","2","16",,"4","160","1901","9949100","13893642","2733767",,"22"
"2a2ff317-016a-43cc-99f9-2fb16077184e","PE","270","16","4","4","2617","1284300","3043","2","1","27","19",,,"9","130","2822","11935800","4395054","5651471",,"19"
"c4378e7d-a0d3-44ba-bf79-d3286e109f23","BT","150","14","46","46","2014","725500","2343",,,"25","14","30",,"17","74","2008","3909426","8411754","4158337",,"9"
"91d7eee8-2123-400f-affd-7ecb3a827a24","VN","281",,"30","30","4228","1493500","3946",,"1","17","8","34",,"15","205","3516","4172770","14513417","11697968",,"17"
"192e2100-1650-4639-8695-81d4b8d9decc","TH","131","18","6","6","500","380400","986","5",,"6","4","3",,"8","8","1058","5992990","2014338","235327",,"10"
"e98b7f8e-82a6-44cf-95ae-70cd5d32fc86","CL","100","4","27","27","610","421700","1194",,,"46","22","6",,"18","44","1411","1490650","13290235","431971",,"18"
"fd86b6e3-adcd-4719-aba8-56268809137a","AE","130","4",,,"1010","221220","704",,,"2","2","16",,"5","13","990","6110067","730584",,,
"ed914800-9c1a-4da6-b2ff-5f9d66b92308","CO","247","7","23","23","1904","838000","1872",,,"40","20","4",,"10","10","1950","6009820","6771855","3616075",,"15"
"06a23608-0275-479f-9fbe-1a8a7104fe1f","MA","232","6","8","8","1753","875200","1989",,,"17","8","50",,"6","16","1977","1175241","17590176","2835367",,"11"
"a0b1a7b9-0d55-404c-a060-cd98fd55eec3","PL","119","10",,,"703","279300","785","4",,"24","18","46",,"4","4","1004","6557777","7184246","1160557",,
"711faa11-63c9-40a1-b8d1-3859966fc874","IT","239","3",,,"1226","865700","1513",,"1","132","68",,,"13","71","2321","23227473","10031628","6586914",,
"0052e202-65d2-47d7-a6f9-c4c943d81abf","IN","182","15","41","41","2965","787900","2630","2",,"12","8","28",,"23","83","2324","6128546","7610280","2331728",,"13"
"2aa4136f-a1da-4ed5-87e7-956b63d32125","MM","84","8",,,"200","115660","320",,,"5","3",,,"4","40","825","5866141",,"329387",,
"d7a5ae82-c40a-4d88-bde0-94146997d2ea","US","150","183","1","1","1300","1129200","1142","65","1","6","5",,,"7","64","2485","7925565","7115191","388181",,"8"
"7af6d3b6-1db1-4e6f-bd50-529b8f448fef","PL","85","4",,,"180","125120","248","4",,"9","8",,,"5","2","604","2470532",,"2900314",,
"02ee43be-67d3-422c-9af5-e8aa0db3db31","US","155","262","15","15","2250","1672400","2072","104",,"14","7","14",,"5","107","3615","6644882","14055370","5546148",,"19"
"ac6766eb-1ddc-4393-9605-4c91cb33ee9b","MX","129","14","14","14","999","292900","931",,,"1","1","3",,"9","11","1094","6906342","995206",,,"14"
"c2711367-e753-47ca-b4d5-c5577b628eb5","BR","60","38","20","20","650","227400","362","4",,,,"1",,"1","36","994","5904513",,,,"7"
"faa49ea6-c5ea-4c4d-9599-99b4f2e0f3f7","BR","152","67","8","8","2081","876200","1813",,,"7","6","4",,"7","52","1875","8429758",,"2869623",,"20"
"0ef73f8b-0f3b-484b-bb3f-a0adfa668523","LT","165","8","6","6","1031","412400","1072","8",,"6","5","16",,"4","10","1265","6582016","2424306","554905",,"1"
