level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,0
75,4,0,0,760,206600,427,3,0,19,11,6,0,7,19,715,9318625,12256186,6647799,0,6,217,11,13,13,1892,906300,1955,11,0,0,0,14,0,11,41,1748,7,106,3,12,12,1780,717800,1714,3,1,0,0,6,0,9,80,1251,5,0
145,8,1,1,0,322400,1040,0,0,6,4,7,0,13,40,1252,9178610,4329957,0,0,6,20,11,0,0,0,256100,769,2,0,0,0,4,0,8,17,469,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,1,1,100,109520,364,0,0,0,0,4,0,2,47,650,2834148,907078,1535478,0,9,18,0,0,0,0,40680,265,0,0,4,3,1,0,2,0,137,4,8,0,0,0,400,176100,426,0,0,1,0,2,0,1,44,334,4,0
80,0,4,4,250,169160,518,0,0,27,13,0,0,4,40,873,13423779,21730198,3155193,0,10,37,20,20,20,510,363240,380,9,0,54,25,0,0,6,3,659,5,14,8,0,0,400,180000,335,8,0,4,1,0,0,3,32,358,2,0
71,118,21,21,510,337400,510,19,0,48,20,11,0,5,40,1686,22465677,16611396,12242115,0,7,29,13,0,0,460,240000,503,13,0,46,13,6,0,7,0,419,5,15,10,20,20,250,135000,778,8,0,6,1,6,0,6,5,377,2,0
152,64,0,0,1710,789800,1539,1,1,13,10,21,0,5,72,1807,13933806,2478252,3339925,0,12,23,4,0,0,740,2000,580,1,1,1,0,4,0,6,0,218,2,62,11,0,0,1050,375000,1273,2,0,0,0,5,0,6,18,554,7,0
116,0,24,24,875,336900,745,0,2,27,15,17,0,2,40,1222,11256204,4368394,3288119,0,6,20,0,0,0,1100,168000,879,0,0,31,9,2,0,3,0,206,4,69,0,15,15,60,252000,1172,0,0,1,1,6,0,3,30,687,6,0
38,0,0,0,0,28400,28,0,0,0,0,4,0,4,12,338,1724339,6579547,4450959,0,0,108,0,0,0,0,299700,824,0,0,10,10,6,0,3,0,726,0,15,0,0,0,1090,180000,611,0,0,11,6,7,0,4,16,293,0,0
40,3,0,0,0,31420,38,2,0,0,0,12,0,2,9,354,1877611,0,2308308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,1,1,99,114980,423,4,0,2,2,7,0,5,0,394,4,0
151,0,0,0,772,481400,1098,0,0,20,16,8,0,4,30,1213,10841319,775790,0,0,7,7,0,0,0,420,30000,145,0,0,1,0,2,0,1,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,16,0,0,400,107620,158,0,0,0,0,0,0,1,7,245,1256834,0,12107405,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,33,16,16,570,452880,740,1,0,52,26,0,0,8,20,963,7,0
91,2,0,0,0,170960,546,2,0,3,2,1,0,3,45,854,4221817,2872960,3760199,0,6,49,0,0,0,1740,243240,1010,0,0,4,4,0,0,5,1,334,4,17,19,0,0,680,237000,500,19,0,3,1,0,0,2,50,613,2,0
150,5,7,7,1360,384000,972,0,0,12,9,4,0,3,5,1120,7502563,6030037,2712977,0,7,53,0,6,6,900,330000,988,0,1,15,6,3,0,3,0,482,2,61,1,18,18,1100,359500,1401,0,0,2,2,3,0,3,0,617,10,0
132,5,0,0,1304,569100,1098,5,2,10,6,24,1,6,45,1211,9074091,10361373,3392532,4,6,168,3,0,0,2160,951200,2017,3,2,7,6,11,0,4,80,1555,6,40,0,0,0,1080,435000,1134,0,0,2,0,5,0,4,56,637,5,0
115,51,17,17,989,455000,716,11,0,14,7,12,0,1,40,1489,12445106,24259965,5204173,0,7,74,161,25,25,1782,1503800,1770,29,0,6,5,11,0,3,80,2406,7,3,50,6,6,200,585000,624,26,0,0,0,1,0,2,38,685,7,0
85,26,7,7,1160,307500,890,2,0,2,2,8,0,3,58,1205,9214064,4667092,1631200,0,14,20,6,12,12,930,210000,824,0,0,3,1,5,0,2,19,436,7,6,10,0,0,310,90000,416,2,0,0,0,1,0,1,5,162,2,0
135,18,0,0,800,319520,644,4,0,15,7,2,0,5,25,1206,8579818,10386315,1959236,0,0,124,17,2,2,180,521880,1084,4,0,20,8,3,0,6,8,1004,0,36,11,1,1,300,282000,744,2,0,0,0,3,0,3,0,340,0,0
11,0,0,0,0,5700,15,0,0,0,0,1,0,2,0,91,763919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,76,0,0,520,233660,282,67,0,0,0,0,0,2,15,983,7204038,3509145,3024,0,6,12,12,0,0,2848,223740,2815,0,2,6,6,0,1,1,0,259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
182,5,18,18,1576,528900,1329,0,0,9,4,25,0,5,67,1847,30757556,3044372,6108837,0,11,54,0,0,0,610,163600,589,0,0,0,0,8,0,4,0,414,0,60,0,19,19,1261,390000,1296,0,0,0,0,8,0,4,13,685,6,0
36,0,0,0,0,57200,160,0,0,0,0,6,0,2,15,367,2330505,6425417,293519,0,5,69,6,9,9,684,237200,624,3,0,12,3,8,0,2,30,747,2,4,0,0,0,250,15000,96,0,0,0,0,2,0,1,0,40,0,0
100,28,0,0,960,236260,995,0,2,13,10,7,2,2,7,934,6631128,331084,2005003,0,7,12,0,0,0,0,73740,240,0,0,0,0,0,0,0,0,82,2,1,1,0,0,60,0,96,0,0,6,3,1,0,0,1,59,0,0
40,0,0,0,0,26400,200,0,1,0,0,0,1,1,0,261,996050,13983104,3758407,0,0,60,33,0,0,300,180200,298,0,0,43,23,0,0,3,6,706,0,67,50,0,0,300,490800,510,0,0,0,0,0,0,2,6,761,0,0
65,0,13,13,493,171260,439,0,0,0,0,6,0,2,30,733,3593840,10247,17919950,0,6,0,0,0,0,60,24540,72,0,0,0,0,1,0,1,0,3,0,169,2,39,39,1736,715000,1910,2,0,59,32,13,0,5,4,1502,11,0
37,14,0,0,0,21900,0,3,0,0,0,0,0,3,0,326,2586486,2682391,1454376,0,0,28,46,0,0,0,113600,230,30,0,0,0,1,0,2,18,576,0,6,11,3,3,0,45720,189,2,0,4,3,1,0,2,5,185,6,0
41,1,0,0,200,50600,278,1,0,0,0,2,0,3,40,543,2727200,3150540,5726585,6,6,55,0,15,15,400,197220,566,0,0,4,3,4,0,3,5,521,7,54,0,65,65,750,794580,2234,0,1,7,4,2,1,8,15,955,7,0
21,21,0,0,0,55200,118,20,0,0,0,3,0,1,8,356,1582486,0,3055378,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,1,1,0,102320,92,29,0,0,0,2,0,1,0,494,4,0
50,4,0,0,650,89700,258,2,0,0,0,7,0,1,0,407,2937352,5852440,6289626,0,6,49,7,4,4,750,221600,745,6,0,5,3,10,0,4,33,666,6,20,6,0,0,500,134500,579,4,0,1,0,6,0,4,22,336,3,0
52,1,0,0,0,33320,42,1,0,0,0,4,0,2,6,380,3398419,15476481,1268145,0,1,107,0,26,26,976,354080,952,0,0,8,4,17,0,5,1,1038,4,3,0,0,0,0,15000,0,0,0,0,0,0,0,2,0,48,0,0
27,0,0,0,0,16660,40,0,0,0,0,1,0,1,12,239,1077965,1779582,7076227,0,0,33,4,6,6,0,64660,142,0,0,0,0,0,0,3,9,332,6,90,4,28,28,1350,365680,958,0,0,6,5,0,0,3,15,925,7,0
22,0,0,0,0,36660,92,0,0,0,0,1,0,1,22,295,2025225,21375436,10092676,0,2,54,0,0,0,0,144560,434,0,0,5,4,2,0,2,9,455,11,21,1,5,5,0,336180,925,1,0,16,7,4,0,0,80,686,5,0
9,0,0,0,0,2160,0,0,0,0,0,0,0,2,0,62,283608,1672460,148761,0,0,15,0,0,0,500,21740,155,0,0,0,0,6,0,5,17,254,6,3,0,0,0,0,26700,0,0,0,0,0,1,0,1,0,29,0,0
43,4,0,0,0,89600,207,0,0,0,0,13,0,1,5,385,1722300,1987387,0,0,6,19,2,4,4,400,47700,256,0,0,4,3,5,0,0,16,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,6,1,1,1062,238120,742,6,1,7,5,6,1,4,40,874,5006705,2618844,8182695,6,9,9,5,0,0,240,141180,394,4,0,7,3,4,0,4,17,261,4,52,10,4,4,1740,603100,1522,2,1,9,4,4,0,6,73,987,9,0
26,0,0,0,0,38660,142,0,0,0,0,1,0,1,15,286,1210049,0,689124,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,18540,15,0,0,0,0,2,0,1,0,117,1,0
12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,82,569378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,40,0,0,0,48600,118,1,0,0,0,4,0,1,25,492,2581638,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,9,0,0,400,16160,175,3,0,0,0,3,0,2,29,398,2441541,6733039,5716100,0,3,73,13,1,1,0,55500,583,2,0,8,5,2,0,8,11,675,6,1,0,0,0,800,235740,79,0,0,14,5,1,0,2,0,124,0,0
19,14,0,0,0,14160,0,0,0,0,0,0,0,2,0,200,1472052,1963706,5227448,0,0,12,21,0,0,0,22500,32,4,0,0,0,0,0,2,9,263,0,40,27,0,0,0,120860,210,1,0,0,0,0,0,6,14,496,0,0
37,0,0,0,0,15960,14,0,0,0,0,0,0,1,2,244,3165483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,17820,68,0,0,0,0,3,0,2,12,201,885219,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,67,2,2,0,158720,243,0,0,0,0,3,0,4,40,941,7195143,1226117,24601676,0,5,9,12,0,0,500,50700,77,0,0,0,0,2,0,2,0,145,1,41,75,0,0,564,501180,746,3,0,39,13,10,0,5,30,962,6,0
362,3,20,20,2363,1221300,2553,0,0,14,8,12,0,3,45,2797,16745367,1799971,3935655,0,7,147,0,20,20,2880,1022000,2370,0,2,16,11,8,0,4,77,1572,7,127,1,16,16,2230,1084000,2330,0,1,65,38,7,0,3,43,1324,7,0
21,0,0,0,0,21900,34,0,0,0,0,0,0,2,1,173,1245620,5106811,3551179,0,2,80,0,2,2,667,147960,534,0,0,6,6,3,0,5,12,671,5,46,1,4,4,250,198240,830,0,0,4,0,6,0,4,10,411,4,0
10,2,0,0,0,3720,0,1,0,0,0,1,0,1,0,85,441608,0,4757134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2,2,2,587,156880,503,2,0,2,2,1,0,1,40,792,5,0
21,29,0,0,400,62320,48,11,0,0,0,1,0,2,20,466,2339284,3002388,246184,0,0,26,39,0,0,100,120100,168,32,0,0,0,0,0,2,40,673,0,4,2,0,0,0,12480,6,1,0,0,0,0,0,0,1,49,0,0
9,7,0,0,0,3720,0,7,0,0,0,0,0,1,0,104,544683,14710752,3599455,0,0,103,144,5,5,890,543680,648,144,0,4,2,7,0,2,40,1878,6,27,22,0,0,360,267000,384,21,0,0,0,4,0,2,0,362,4,0
113,48,0,0,400,233660,586,1,0,5,4,2,0,2,18,1057,6728806,8393073,5779596,0,5,126,65,0,0,1200,958740,1280,2,0,3,0,5,0,8,19,1396,4,79,24,6,6,1510,660000,1212,1,0,2,1,3,0,3,36,959,3,0
59,17,0,0,700,133500,478,12,1,0,0,0,1,1,40,772,4696792,0,3234721,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,12,12,0,218900,376,4,0,5,4,0,1,2,5,392,12,0
51,2,0,0,350,55000,153,0,0,0,0,6,0,1,10,437,2477709,4465304,1694590,0,6,54,29,0,0,331,236800,673,27,0,6,6,8,0,3,10,626,5,2,2,0,0,0,0,198,2,0,5,4,2,0,2,0,47,0,0
75,119,0,0,710,442400,444,16,0,8,6,2,0,5,45,1495,15285475,8412818,15358452,0,1,56,68,0,0,0,465000,663,0,0,0,0,1,0,2,11,798,4,96,114,0,0,1200,990000,715,6,0,0,0,0,0,3,18,1480,0,0
71,11,21,21,10,247820,438,0,0,11,7,0,0,3,40,977,7237263,7819942,7687209,0,7,75,7,19,19,60,344580,1177,1,0,9,3,1,0,11,38,879,6,162,7,1,1,1050,555000,1273,0,0,1,0,1,0,9,0,1052,3,0
4,0,0,0,0,2160,0,0,0,0,0,0,0,4,0,47,289052,790336,0,0,0,8,1,0,0,450,15660,70,0,0,0,0,0,0,1,0,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,200,115160,392,0,0,0,0,5,0,3,10,186,863539,3552034,1822112,0,5,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,10,0,15,0,0,0,0,0,348,0,0,5,2,4,0,3,0,119,3,0
26,0,0,0,100,45020,142,0,0,0,0,12,0,1,10,254,1294968,551794,5581567,0,5,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,59,0,60,3,0,0,800,188000,420,0,0,13,10,17,0,1,0,442,4,0
31,1,0,0,500,71660,278,0,0,0,0,4,0,1,40,481,1672653,1276803,1807885,0,6,9,0,5,5,250,0,283,0,0,0,0,1,0,1,40,333,6,30,1,5,5,560,148260,550,0,0,2,2,2,0,3,40,509,7,0
71,1,7,7,400,125120,505,0,1,8,5,7,0,5,20,700,4300441,0,2311217,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,2,2,180,197280,777,0,0,1,1,1,0,2,10,453,9,0
40,1,0,0,0,25800,34,1,0,0,0,8,0,2,7,329,2351201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,2160,0,0,0,0,0,0,0,2,0,52,211388,13582951,15591783,1,0,233,30,18,18,2160,983240,1802,1,0,9,7,11,0,3,65,2288,7,225,18,3,3,2250,1253300,2547,1,0,20,13,10,0,2,80,1995,5,0
3,0,0,0,0,2160,0,0,0,0,0,0,0,1,0,36,205756,0,4076974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,0,19740,10,0,0,0,0,0,0,1,0,221,1,0
2,5,0,0,0,300,10,0,0,0,0,0,0,1,0,47,387656,26049996,6901390,0,1,185,219,6,6,1129,1619900,1506,43,0,19,13,20,0,3,40,2732,7,52,29,3,3,1604,609600,1130,14,1,14,4,6,0,4,13,665,4,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,58151,13879703,22975165,0,0,93,9,1,1,0,85100,432,2,0,36,15,7,0,1,5,762,5,58,4,0,0,0,351960,968,1,0,88,45,7,0,5,19,747,4,0
81,7,12,12,100,193700,481,6,0,13,9,19,0,3,40,974,9936249,0,265102,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,300,26220,99,0,0,0,0,1,0,2,0,36,1,0
65,37,0,0,400,262400,489,1,0,0,0,3,0,1,49,919,5264099,12516255,1108410,0,6,176,45,37,37,1540,1263200,2359,2,1,10,9,7,0,7,31,1920,8,4,8,0,0,60,120000,504,1,0,0,0,2,0,2,20,206,0,0
130,0,0,0,0,233660,793,0,0,4,2,12,0,5,30,1001,8707091,3612354,5815632,0,5,47,0,0,0,1140,358740,938,0,0,0,0,3,0,4,45,589,6,14,0,1,1,60,152000,683,0,0,23,10,2,0,3,20,284,4,0
43,0,0,0,0,21900,4,0,0,0,0,21,0,2,1,277,2016166,4084942,4864457,0,0,30,6,2,2,120,65900,301,0,0,8,3,33,0,7,0,312,0,69,3,20,20,1000,132120,645,0,0,1,0,9,0,6,0,603,5,0
72,4,0,0,474,116460,126,3,0,0,0,0,0,2,2,859,7365159,10594222,1467145,0,0,53,26,2,2,60,300840,473,25,0,16,6,2,0,1,0,770,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,92,0,0
77,0,0,0,98,107420,177,0,0,15,7,24,0,4,2,565,6917414,9717831,1619541,0,0,20,1,0,0,300,114300,432,0,0,45,13,12,0,10,1,312,0,12,1,0,0,120,57480,262,0,1,5,1,3,0,2,0,108,0,0
85,22,0,0,0,155520,398,11,0,0,0,1,0,1,14,759,10077413,21551250,7168954,0,6,179,92,0,0,0,1276880,1280,58,0,9,8,0,0,5,26,1962,5,91,79,20,20,2250,976500,910,35,0,0,0,0,0,4,10,1290,7,0
30,71,4,4,0,181220,298,58,0,0,0,4,0,3,40,1012,4516925,7648102,3667692,1,7,82,0,40,40,3050,846180,2397,0,3,3,2,6,1,3,80,1399,7,10,3,30,30,780,555000,830,3,0,0,0,1,0,1,80,809,6,0
63,4,0,0,250,100900,278,0,0,0,0,4,0,2,30,619,2991433,8176024,9546294,0,6,81,23,24,24,1717,657700,1382,0,0,5,3,7,0,7,73,1380,7,51,27,24,24,1700,750000,1775,0,0,12,7,7,0,8,97,1455,6,0
87,1,8,8,0,352400,794,1,0,24,21,11,0,1,23,820,9052755,36749737,20899161,0,7,250,13,26,26,3610,1650000,3314,13,0,145,62,17,0,2,16,2262,7,160,47,23,23,1630,1680000,1923,41,0,61,38,18,0,2,40,1935,7,0
170,21,20,20,0,574400,1002,0,0,3,3,7,0,1,23,1405,8399849,9052345,3417100,0,7,206,15,2,2,2250,1141500,2332,0,0,0,0,6,0,3,80,1742,6,40,8,17,17,2790,425000,1586,0,1,0,0,5,0,5,40,670,7,0
153,3,15,15,1700,504700,1367,0,0,16,13,28,0,3,36,1432,13279722,6488479,46383,0,10,37,3,26,26,1166,339600,1160,0,0,5,2,13,0,3,42,792,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
44,0,0,0,0,27900,97,0,0,0,0,2,0,1,10,350,3599893,0,768319,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,18320,75,0,0,0,0,1,0,1,0,75,1,0
17,1,0,0,250,17820,30,0,0,0,0,8,0,4,0,159,769903,578912,3287356,0,2,10,0,0,0,200,26600,92,0,0,0,0,9,0,1,5,114,4,71,7,1,1,480,177000,452,7,0,1,0,34,0,6,12,624,6,0
82,6,0,0,100,143900,282,5,1,1,1,1,0,3,10,643,4305190,1885045,0,0,6,21,3,0,0,0,89420,314,2,0,4,3,3,0,3,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,14160,43,0,0,0,0,2,0,1,12,169,530783,1042683,0,0,1,8,0,0,0,250,22600,80,0,0,0,0,1,0,1,0,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,45,2,2,750,260660,429,1,0,5,4,10,0,1,40,1069,6035122,312474,4265063,0,6,0,3,0,0,0,0,178,2,0,0,0,3,0,2,0,38,1,25,22,0,0,1980,793740,1785,0,0,0,0,8,0,2,160,1333,9,0
159,11,1,1,1020,492320,1063,8,0,18,13,12,0,4,43,1408,21983153,22229592,12147145,0,6,361,4,36,36,4290,2167680,4112,0,2,9,7,9,0,8,117,3289,7,90,3,23,23,1690,962000,1819,0,0,1,1,3,0,4,80,1290,7,0
36,0,0,0,0,26900,84,0,0,0,0,15,0,1,3,280,1562231,0,223692,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,28,0,0
35,0,0,0,500,45020,154,0,0,0,0,3,0,2,15,363,1421528,5859136,5674954,1,5,116,3,20,20,880,441780,926,3,0,10,9,6,0,1,40,1159,7,99,3,20,20,2220,854900,2214,3,1,0,0,8,0,1,80,1409,7,0
56,1,0,0,0,64220,164,1,0,0,0,5,0,3,5,431,2834263,1240769,2726342,2,6,21,0,0,0,0,60900,502,0,0,0,0,4,0,2,10,216,6,55,1,0,0,700,182280,761,0,0,0,0,4,0,2,10,443,5,0
218,37,26,26,2340,994400,2176,37,0,87,56,35,0,5,47,2343,31926454,17436492,21346540,4,14,113,15,3,3,1500,887000,1861,14,3,56,33,21,0,6,6,1000,6,112,14,16,16,1846,935000,1429,14,1,46,32,16,0,5,0,1132,6,0
56,97,3,3,120,219920,438,15,1,0,0,2,0,3,56,1373,30170942,4716775,9566629,1,11,34,34,1,1,180,162480,295,11,0,3,2,0,0,1,0,457,3,18,19,1,1,430,212000,545,2,2,1,0,0,2,1,0,311,6,0
68,84,0,0,0,105620,274,0,0,0,0,18,0,1,15,994,6893825,23294037,20507857,0,6,150,143,21,21,1150,1114780,1571,17,0,31,20,21,0,5,10,2025,7,112,53,23,23,2700,1437000,1676,3,0,26,20,21,0,2,20,1518,7,0
29,10,0,0,0,8500,40,0,0,0,0,0,0,1,0,280,2297422,5628328,5714738,2,3,57,17,4,4,0,30560,582,1,0,2,2,5,0,2,40,733,4,42,13,11,11,370,60000,1091,4,0,1,0,5,0,4,80,902,6,0
83,5,3,3,500,157520,452,0,0,5,4,6,0,3,17,712,4721820,4151818,0,0,12,27,27,0,0,0,224880,561,0,0,2,2,6,0,3,5,389,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,8,14,14,520,233600,599,0,0,12,6,16,0,7,23,924,8530400,0,1432232,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,460,27060,172,2,0,3,0,2,0,2,0,101,3,0
100,45,0,0,959,292400,576,44,0,5,3,3,0,5,18,1063,6130150,6406344,3953377,0,12,129,8,0,0,900,208300,1020,7,11,0,0,3,0,8,6,2252,4,90,0,0,0,0,0,0,0,0,4,4,0,0,6,0,1415,0,0
115,0,0,0,1346,388600,1019,0,1,5,3,14,0,3,71,1187,6304634,10204240,3135476,0,5,42,0,0,0,1193,522500,1172,0,0,11,9,15,0,6,82,949,6,29,0,0,0,800,195000,863,0,0,2,1,7,0,3,24,388,3,0
191,1,0,0,181,581200,972,0,0,3,2,2,0,3,0,1664,13069922,6473127,1768723,0,0,148,0,0,0,400,540000,840,0,0,0,0,0,0,3,0,1031,0,14,1,0,0,0,105000,120,0,0,0,0,0,0,1,0,185,0,0
102,1,18,18,319,220200,478,0,0,17,8,0,0,5,40,1156,13488386,4211731,744129,0,3,40,0,17,17,0,108000,265,0,0,2,0,0,0,2,5,388,0,1,0,0,0,0,2000,0,0,0,2,0,0,0,1,1,36,0,0
244,35,25,25,2100,1072400,1871,2,1,55,25,7,0,2,29,2397,21517291,6672979,4951073,0,13,74,11,24,24,1414,525000,1650,0,2,0,0,8,0,0,10,867,7,51,8,8,8,1500,440000,1178,0,0,4,2,5,0,1,10,618,7,0
12,0,0,0,0,3720,0,0,0,0,0,0,0,1,0,98,460158,0,3048677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,43200,0,0,0,0,0,0,0,1,0,360,0,0
63,6,1,1,0,96900,309,0,0,0,0,4,0,4,10,524,3111804,6016340,914294,0,6,65,1,0,0,392,180900,796,0,0,14,9,7,0,4,11,515,3,20,0,0,0,600,165000,377,0,0,0,0,3,0,2,0,149,3,0
78,1,9,9,850,277400,638,1,1,6,5,0,2,2,40,874,3817062,23414577,14762065,5,7,283,8,58,58,4516,2034500,4937,8,2,37,31,8,2,5,80,2901,7,97,1,33,33,2606,1089000,2495,1,0,30,22,11,0,6,80,1503,7,0
29,0,0,0,0,45020,174,0,0,0,0,0,0,2,18,326,1751183,0,882261,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,220,54580,90,0,0,0,0,0,0,2,0,174,4,0
101,1,6,6,0,337400,916,0,1,28,17,6,0,12,45,1090,13173467,10447602,2348883,0,12,69,1,8,8,672,450000,1508,0,0,15,11,5,0,12,57,941,5,18,0,2,2,0,105000,487,0,0,3,3,1,0,1,10,222,4,0
78,4,0,0,0,133500,378,0,0,0,0,2,0,1,0,514,2515967,8884543,4349811,0,5,115,28,2,2,0,668900,1229,4,1,5,5,7,0,2,10,1190,6,128,3,0,0,3000,450000,1338,1,0,0,0,4,0,5,20,902,4,0
43,3,0,0,0,43820,94,0,0,0,0,6,0,2,2,319,1823581,1471055,1050585,0,4,16,3,6,6,0,31740,12,0,0,0,0,0,0,2,1,204,0,0,1,23,23,30,33960,0,0,0,0,0,0,0,2,0,180,0,0
73,0,1,1,0,125120,430,0,0,2,2,3,0,2,40,724,3398185,1336216,2886342,0,5,7,0,0,0,0,32400,90,0,0,4,2,0,0,3,0,84,4,33,1,5,5,0,224880,684,1,0,4,2,1,0,2,31,491,6,0
152,6,6,6,1038,358900,1007,5,1,7,4,0,0,20,19,1268,8246186,12796093,4038189,9,12,276,11,3,3,2739,983000,2580,10,3,2,0,14,1,20,22,2009,5,81,0,5,5,730,406700,1092,0,0,0,0,3,0,9,0,596,5,0
180,91,25,25,1820,937500,1543,30,1,16,10,23,0,7,40,2221,13171364,3275748,2490125,0,7,7,19,20,20,1100,450000,1341,0,1,1,0,10,0,5,60,743,7,34,2,22,22,20,240000,834,0,0,0,0,11,0,7,20,559,6,0
226,137,10,10,3486,1562700,3867,12,3,2,2,4,7,3,15,2638,15847402,4624811,0,0,9,32,30,6,6,1500,840000,802,13,0,1,1,3,3,2,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,38,4,4,0,157520,513,38,0,0,0,3,0,4,52,1013,5961845,4436740,4351561,0,6,27,22,5,5,0,209880,551,20,0,1,1,2,0,4,41,605,6,17,14,15,15,0,270000,386,14,1,6,5,1,0,6,20,452,0,0
108,7,0,0,870,222220,596,7,1,3,3,18,0,5,16,868,5134677,4792440,1590196,0,6,90,3,21,21,1160,454380,1117,3,0,0,0,13,0,6,5,835,5,23,3,5,5,790,182000,714,3,1,0,0,9,0,4,8,325,6,0
40,17,0,0,0,62220,112,0,0,0,0,2,0,2,10,441,2588723,4887693,5927123,0,5,35,41,0,0,60,129480,439,5,0,6,4,3,0,5,16,586,5,31,18,0,0,720,352700,651,2,0,12,6,6,0,2,27,536,6,0
157,12,2,2,1257,398700,948,0,1,5,4,10,0,3,40,1360,7861261,8668638,3422838,0,6,103,13,27,27,2406,860000,2331,7,0,5,3,12,0,4,80,1650,7,40,6,11,11,1130,341600,1121,6,3,2,1,9,0,3,10,595,7,0
82,3,0,0,0,79420,121,1,0,0,0,4,0,3,0,553,2822987,2576511,2238346,0,0,68,0,0,0,500,202200,680,0,0,1,1,1,0,3,14,509,0,28,0,0,0,250,91580,240,0,0,0,0,1,0,2,0,238,0,0
101,0,0,0,455,261420,571,0,0,13,8,26,0,5,18,819,7624595,7982021,8730877,0,4,40,0,0,0,1200,364580,1136,0,0,18,14,28,0,13,65,816,0,33,0,21,21,670,226600,667,0,1,20,16,32,0,7,20,599,0,0
