country,level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,pvp-unlock,hunt-unlock,exp-unlock,label
MK,101,4,1,1,879,238060,609,2,0,6,6,3,0,3,25,841,4751958,4658648,2401985,0,6,51,1,0,0,600,208740,601,1,0,2,1,2,0,1,11,376,4,12,1,23,23,760,165000,694,0,0,2,1,2,0,2,10,343,8,1,1,1,1
BY,60,5,17,17,650,181620,496,0,0,0,0,5,0,4,80,1046,5636380,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
CO,110,3,15,15,600,352400,758,2,0,42,36,1,0,1,40,1184,14512397,6258,875516,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,30,0,0,0,0,90000,265,0,0,0,0,0,0,1,0,187,3,1,1,1,1
FJ,70,0,0,0,0,85800,211,0,0,0,0,1,0,2,15,518,3841755,2312543,0,0,0,37,0,3,3,0,160020,582,0,0,2,1,1,0,3,27,420,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CL,117,9,10,10,1200,443300,994,1,0,75,49,8,0,2,25,1233,17296999,12345379,11424517,0,13,83,2,13,13,489,315000,644,0,0,40,23,5,0,2,0,703,1,117,7,10,10,665,580100,1618,1,0,23,12,3,0,3,10,1014,7,1,1,1,1
PE,108,26,0,0,0,376220,686,14,0,34,26,3,0,2,5,966,9551637,10536926,13706943,0,6,102,34,1,1,2710,662580,2007,13,0,28,20,7,0,6,38,1186,6,190,3,13,13,1740,1161100,2411,0,0,39,32,4,0,7,14,1534,7,1,1,1,1
IR,70,0,6,6,720,160220,440,0,1,21,9,1,0,2,40,820,8651980,3784783,3644088,0,6,9,0,1,1,0,90300,158,0,0,18,3,2,0,5,0,147,4,55,2,1,1,1028,184480,810,2,0,6,2,3,0,4,2,432,4,1,1,1,1
ID,70,15,13,13,495,124100,262,3,0,0,0,0,0,1,5,673,3236833,3821149,2929042,0,7,32,2,17,17,250,151320,731,0,0,14,8,2,0,3,6,427,7,23,1,0,0,0,89580,240,0,0,9,4,0,0,3,0,181,0,1,1,1,1
SK,80,5,0,0,860,194000,564,4,0,0,0,7,0,4,21,739,3049757,1607685,0,0,10,28,2,0,0,780,218700,715,2,0,3,3,2,0,3,10,304,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IQ,60,1,0,0,300,57200,104,1,0,0,0,0,0,1,2,426,2590847,16882313,5544277,0,4,115,24,7,7,1760,660800,1563,21,1,23,11,17,0,4,54,1427,6,48,6,0,0,780,231000,821,6,0,7,2,22,0,4,10,509,1,1,1,1,1
MX,60,0,0,0,0,51900,54,0,0,0,0,0,0,2,15,480,3372730,1841813,3857139,0,0,11,0,0,0,0,37200,162,0,0,6,2,0,0,1,9,164,0,13,0,0,0,0,37320,20,0,0,13,7,0,0,2,0,122,0,1,1,1,1
MX,222,36,20,20,402,1059200,1695,0,0,36,18,3,0,1,80,2266,17142758,882333,664490,0,7,16,0,0,0,0,59800,276,0,0,1,1,1,0,2,0,116,0,9,0,6,6,2250,32000,366,0,0,0,0,1,0,1,6,157,2,1,1,1,1
FR,72,2,0,0,109,195620,650,0,0,6,4,3,0,3,40,797,6502735,11214750,3881410,0,6,70,16,0,0,379,490880,1167,2,0,5,4,5,0,1,80,1048,5,20,1,0,0,128,314200,1107,1,0,2,2,3,0,4,80,651,6,1,1,1,1
FR,85,2,16,16,800,283020,774,0,0,13,10,3,0,4,47,1017,8658219,79277,2316822,0,14,1,0,0,0,0,27900,0,0,0,0,0,0,0,1,0,12,0,36,3,9,9,0,206780,585,1,0,1,0,1,0,3,15,444,12,1,1,1,1
BR,47,29,0,0,400,88900,154,0,0,0,0,0,0,2,7,555,3269578,0,7141263,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,39,16,16,477,300600,511,0,0,8,6,1,0,1,2,710,10,1,1,1,1
BR,70,1,5,5,200,158020,360,0,0,28,10,0,0,1,40,798,11842358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BR,136,1,0,0,790,262400,583,1,0,2,2,11,0,2,1,836,5847012,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BR,42,0,0,0,250,67820,223,0,0,0,0,2,0,3,2,299,2218567,7882110,0,0,5,11,0,0,0,300,60900,20,0,0,21,8,0,0,2,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
BR,113,37,0,0,1350,194600,1465,5,2,0,0,21,4,4,0,1006,8010964,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
,97,5,0,0,395,153200,433,0,0,23,9,11,0,6,10,828,8681401,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IT,41,0,0,0,0,16060,0,0,0,0,0,4,0,2,0,259,1926494,2393833,2282042,0,0,33,4,0,0,0,65360,186,4,0,0,0,4,0,1,0,269,0,6,1,0,0,0,35640,79,0,0,7,6,2,0,1,0,68,0,1,1,1,1
DZ,67,1,0,0,6,54500,134,1,0,0,0,1,0,8,3,573,5416960,433190,0,0,0,4,0,0,0,0,11500,0,0,0,3,2,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
DK,87,125,0,0,450,355700,657,9,1,8,6,32,1,5,29,1655,10172081,16288279,6379060,3,0,124,116,0,0,940,1148700,1111,28,0,37,18,25,0,5,6,1706,0,44,1,0,0,1186,375000,839,0,0,16,14,6,0,3,25,565,0,1,1,1,1
MM,30,1,1,1,0,38660,122,0,0,0,0,1,0,1,5,263,1267960,5619822,207738,0,6,73,31,0,0,838,320540,360,0,0,6,6,1,0,2,11,734,1,2,0,0,0,300,0,337,0,0,0,0,2,0,2,0,35,1,1,1,1,1
FR,51,5,0,0,0,83920,240,0,0,0,0,0,0,3,55,727,3307503,1137363,1994764,0,0,15,3,7,7,820,45600,242,0,0,0,0,0,0,2,2,219,4,24,2,2,2,250,73580,195,0,0,5,2,0,0,4,0,220,3,1,1,1,1
RO,80,1,0,0,93,65620,252,0,0,22,15,4,0,2,25,675,9779024,9325032,4056231,0,0,123,1,4,4,1968,591180,1570,0,1,13,11,4,0,2,0,921,11,2,0,0,0,0,0,120,0,0,18,14,0,0,1,0,52,0,1,1,1,1
KR,79,0,0,0,0,69660,132,0,0,0,0,0,0,1,5,547,3133149,0,1695059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,6,6,0,74640,320,0,0,0,0,0,0,1,0,240,4,1,1,1,1
AR,131,3,2,2,1139,285400,840,1,0,6,3,1,0,4,45,1140,6989129,650790,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RO,14,27,0,0,0,85800,144,0,0,0,0,0,0,1,23,407,2221900,2391370,0,0,3,26,11,15,15,500,98720,171,0,0,0,0,3,0,1,11,399,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
BG,16,4,0,0,250,10920,0,3,0,0,0,3,0,1,0,130,814500,11632060,290507,0,0,132,11,9,9,1223,536380,1101,11,0,11,8,22,0,1,45,1379,0,17,6,15,15,669,204000,836,6,0,2,0,7,0,2,26,535,6,1,1,1,1
EC,70,3,12,12,250,144800,458,0,0,4,2,2,0,4,40,826,4432101,4861997,1483695,0,8,15,0,5,5,200,58200,120,0,0,3,1,0,0,1,0,158,0,15,0,2,2,450,73700,195,0,0,2,1,0,0,2,12,231,6,1,1,1,1
RU,82,8,0,0,500,208420,729,8,0,10,6,17,0,9,66,1044,7587004,6204827,3609409,0,12,89,5,17,17,1487,434800,1292,5,0,1,1,13,0,6,49,993,7,29,1,8,8,1000,201300,607,1,0,2,1,4,0,3,10,362,6,1,1,1,1
BR,74,2,1,1,1100,146300,878,0,0,14,9,2,0,8,40,816,5696700,1811879,0,0,6,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
DZ,72,0,20,20,0,169160,604,0,0,6,3,0,0,4,47,971,8258235,2754016,1636063,0,11,31,0,21,21,0,24540,239,0,0,1,0,1,0,3,3,345,4,6,0,2,2,10,0,140,0,0,2,1,0,0,2,3,88,0,1,1,1,1
RU,57,2,0,0,300,146200,329,2,0,0,0,4,0,3,40,703,4665612,6735686,0,0,6,76,6,8,8,1225,309100,826,6,0,10,8,6,0,4,9,696,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
US,124,116,3,3,0,577400,609,113,0,1,1,16,0,3,16,1633,14162955,826302,0,0,6,4,0,10,10,0,75000,466,0,0,0,0,2,0,1,10,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ID,36,0,0,0,0,31320,136,0,0,0,0,0,0,1,12,366,2988187,2092725,9522544,0,5,36,0,2,2,120,65180,200,0,0,0,0,0,0,2,1,264,4,13,0,0,0,0,137160,160,0,0,33,21,0,0,3,0,190,0,1,1,1,1
VN,34,8,0,0,0,71660,168,1,0,0,0,12,0,2,40,541,3864502,2029545,0,0,0,37,6,0,0,60,17440,201,0,0,0,0,9,0,4,7,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UA,92,2,0,0,454,194600,484,2,0,10,3,2,0,8,50,955,8140032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
TR,141,2,0,0,609,236500,510,0,0,1,1,39,0,1,6,949,9658259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
TR,76,0,0,0,122,133820,407,0,0,17,9,7,0,6,40,758,5370115,370368,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
TR,26,22,0,0,0,21900,4,1,0,0,0,4,0,3,1,326,1861543,6420373,4975046,0,0,64,16,13,13,450,257300,638,0,0,19,13,14,0,4,24,847,12,21,0,0,0,0,105000,254,0,0,14,6,2,0,1,0,170,3,1,1,1,1
TR,16,3,0,0,0,14160,40,1,0,0,0,0,0,1,0,142,810052,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TW,142,95,0,0,0,652400,803,59,0,0,0,8,0,9,8,1570,10203440,4029549,3484722,0,6,44,40,1,1,400,300000,515,29,0,0,0,1,0,6,0,555,1,65,31,0,0,460,480000,639,19,0,0,0,1,0,3,0,597,3,1,1,1,1
RS,81,5,3,3,650,149200,418,0,0,6,4,1,0,1,40,799,4659494,3564919,1782778,0,7,26,4,0,0,120,73620,325,0,0,8,7,0,0,5,0,209,3,8,1,0,0,0,47480,20,0,0,6,2,0,0,2,0,80,0,1,1,1,1
VN,43,4,0,0,500,169160,424,0,0,0,0,8,0,3,15,471,2922932,3238366,382790,0,6,4,4,3,3,310,64500,275,1,0,14,2,3,0,5,7,188,5,0,0,0,0,0,0,84,0,0,1,0,1,0,1,0,10,0,1,1,0,1
JP,27,46,0,0,0,72160,160,46,0,0,0,0,0,2,16,607,3408299,2148875,0,0,8,15,23,6,6,0,98700,158,23,0,0,0,1,0,2,7,348,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
US,93,0,0,0,161,100900,266,0,0,1,1,13,0,1,1,607,4040886,1582174,0,0,0,27,5,0,0,300,61020,206,0,0,0,0,3,0,1,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ID,100,4,0,0,373,161920,388,3,0,0,0,1,0,3,20,758,4975466,10445093,5855698,0,0,30,5,0,0,187,117380,260,0,0,24,13,0,0,5,0,280,0,23,1,0,0,250,225000,380,0,0,10,3,0,0,4,34,453,0,1,1,1,1
BG,55,3,0,0,0,40160,24,0,0,0,0,18,0,1,5,411,3001669,2745638,0,0,0,27,1,0,0,200,107640,285,0,0,5,2,10,0,1,19,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RO,41,2,0,0,500,38660,112,0,0,0,0,4,0,1,5,329,2347115,9378342,0,0,5,30,3,5,5,120,86460,394,0,0,6,4,6,0,2,0,270,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
VN,52,2,0,0,0,21620,0,0,0,0,0,32,0,1,0,346,2693794,9185650,1305706,0,0,103,8,1,1,518,293680,731,0,0,0,0,80,0,1,0,885,0,0,3,0,0,250,60000,124,0,0,0,0,10,0,1,0,130,0,1,1,1,1
VN,95,4,28,28,620,252900,653,0,0,9,7,0,0,4,43,1166,7918297,440193,95390,0,6,5,2,6,6,0,10800,0,0,0,0,0,0,0,1,0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,1,1,1,1
AR,63,1,18,18,197,119160,229,1,0,0,0,1,0,2,31,707,4792353,5721855,2612627,0,3,7,1,9,9,0,42360,171,1,0,20,8,0,0,2,5,191,0,2,2,1,1,200,49080,82,2,0,8,2,1,0,4,0,84,1,1,1,1,1
VN,146,2,4,4,221,312300,946,0,0,12,6,8,0,3,50,1235,8785571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
NL,41,1,4,4,0,79520,133,0,0,0,0,4,0,1,0,335,3811303,23568265,11545479,4,6,158,112,38,38,2470,1835280,2680,4,0,19,10,3,0,6,160,3156,8,200,26,10,10,3190,1592000,2696,2,2,0,0,3,0,5,73,1951,7,1,1,1,1
ES,78,4,6,6,650,124560,498,0,0,19,15,8,0,1,40,862,12869396,10784796,5144758,0,7,12,2,5,5,180,219240,318,1,0,31,5,5,0,2,0,221,5,74,6,0,0,1106,152300,760,3,1,0,0,7,0,1,5,521,5,1,1,1,1
TW,54,36,0,0,400,72360,156,16,0,0,0,3,0,4,11,662,10716231,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
CO,16,4,0,0,0,10920,52,0,0,0,0,1,0,3,5,177,1149363,13979808,7349530,0,3,106,73,6,6,720,593480,1022,14,0,16,14,4,0,4,54,1621,10,8,3,0,0,0,60000,375,3,0,17,6,3,0,3,1,149,1,1,1,1,1
KZ,105,9,1,1,1374,391600,1087,3,0,13,8,8,0,6,68,1212,13849344,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
VN,20,1,0,0,0,8100,0,0,0,0,0,0,0,2,0,167,1269959,1747121,367979,0,0,19,2,0,0,0,34320,124,0,0,0,0,0,0,1,22,288,0,4,0,0,0,0,6180,0,0,0,0,0,0,0,1,0,33,0,1,1,0,1
VN,58,0,1,1,100,65320,132,0,0,0,0,0,0,3,9,448,2480281,1331193,1257853,0,5,25,0,0,0,500,65700,315,0,0,3,2,0,0,2,0,183,3,23,0,0,0,0,73180,210,0,0,2,0,0,0,2,0,167,4,1,1,1,1
,115,9,10,10,700,222600,574,0,0,8,4,10,0,1,15,937,5385729,5244496,0,0,7,30,6,17,17,884,218700,658,0,0,8,3,8,0,3,10,456,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IN,41,8,0,0,0,0,0,4,0,0,0,0,0,7,0,154,2558121,1408482,1656112,0,0,19,2,0,0,0,0,0,2,0,0,0,0,0,2,0,65,0,23,3,0,0,0,0,0,2,0,0,0,0,0,3,0,73,0,1,1,1,1
PL,43,78,0,0,0,157820,168,2,0,0,0,1,0,3,40,943,7393486,1517104,0,0,0,23,26,0,0,120,104880,120,0,0,0,0,0,0,1,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
NL,75,0,0,0,374,70220,260,0,0,16,8,0,0,1,1,561,7449248,2605871,1963983,0,6,33,0,0,0,0,28580,315,0,0,3,0,0,0,0,0,221,3,39,0,0,0,712,247000,410,0,0,3,1,0,0,0,0,279,4,1,1,1,1
KG,112,6,0,0,540,322500,718,1,0,0,0,9,0,3,58,1089,6086860,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CL,17,12,0,0,0,31320,58,0,0,0,0,1,0,1,17,288,1386534,7426780,0,0,0,138,12,0,0,200,397780,870,0,0,7,6,0,0,1,23,1100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RU,60,1,5,5,0,96500,350,1,0,0,0,7,0,2,40,676,2593277,5043316,4356818,0,7,60,12,14,14,0,435900,1222,12,0,6,6,8,0,4,80,1052,7,100,2,11,11,2250,720000,1950,2,0,1,1,9,0,4,80,1212,6,1,1,1,1
PT,34,36,0,0,0,55200,82,0,0,0,0,5,0,1,5,450,3111669,4299369,1005381,0,5,40,41,0,0,700,207200,275,1,0,0,0,2,0,2,0,502,5,5,5,11,11,0,60000,87,0,0,0,0,1,0,1,0,135,1,1,1,1,1
PL,69,3,7,7,0,96500,394,1,0,6,4,9,0,4,29,701,3499417,10419231,6245747,0,7,68,3,11,11,0,360900,961,0,0,22,17,13,0,7,12,687,7,66,3,14,14,2620,465000,1281,1,1,10,4,10,0,4,9,740,5,1,1,1,1
IN,40,0,1,1,0,19820,12,0,0,0,0,2,0,15,5,371,2991563,6612567,3511403,0,0,99,6,2,2,250,213840,760,5,0,0,0,7,0,13,9,811,2,45,2,1,1,1200,283740,630,1,0,0,0,7,0,3,0,446,3,1,1,1,1
PK,138,11,20,20,0,296320,978,0,0,31,18,4,0,2,40,1356,16047812,574975,2908916,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,3,0,0,700,90300,290,0,0,7,4,1,0,1,0,138,2,1,1,1,1
PH,126,0,0,0,240,206600,494,0,0,1,1,0,0,7,2,974,8521086,436915,1571686,0,0,2,0,0,0,0,13320,0,0,0,0,0,0,0,1,0,42,0,11,0,0,0,0,57480,0,0,0,0,0,0,0,4,0,142,0,1,1,1,1
ID,144,1,1,1,895,292400,715,1,0,5,3,13,0,5,23,1088,6859982,3293286,0,0,5,24,5,0,0,560,212300,721,0,0,4,3,3,0,5,20,370,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
VN,70,1,4,4,285,119460,324,0,0,10,7,2,0,1,14,632,4676931,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
VN,41,0,0,0,0,17860,0,0,0,0,0,0,0,1,0,251,1330665,104226,1055751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,30,0,0,0,0,119340,338,0,0,18,9,2,0,2,40,508,0,1,1,1,1
VN,53,0,4,4,250,96500,290,0,0,0,0,5,0,1,40,633,1,5208447,553223,0,6,31,0,3,3,0,330900,1040,0,0,2,1,5,0,4,72,678,8,5,0,3,3,250,120000,352,0,0,0,0,2,0,3,16,183,6,1,1,1,1
KZ,50,0,0,0,400,57200,186,0,0,0,0,1,0,1,21,464,3057427,1442021,0,0,5,25,0,0,0,0,30600,180,0,0,2,2,1,0,1,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
KZ,16,0,0,0,0,10920,36,0,0,0,0,1,0,1,9,173,1065275,0,4877956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,0,0,620,114000,282,1,0,0,0,8,0,2,40,620,6,1,1,0,1
IT,21,16,0,0,0,17820,153,0,0,0,0,2,0,1,30,420,2369748,776178,3407875,0,3,14,0,0,0,0,15500,65,0,0,0,0,1,0,1,0,101,4,25,13,3,3,250,186600,268,0,0,0,0,3,0,1,40,524,2,1,1,0,1
ID,2,0,0,0,225,3720,250,0,0,0,0,0,0,1,0,51,178547,9540913,0,0,0,71,0,5,5,675,178800,834,0,0,29,20,5,0,8,40,905,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
TH,60,0,15,15,596,119360,236,0,0,0,0,0,0,1,22,639,1,5542965,4376545,0,6,41,0,21,21,960,217240,920,0,0,9,6,0,0,5,18,573,4,17,0,18,18,720,307500,720,0,0,1,0,0,0,8,45,617,5,1,1,1,1
KH,30,11,0,0,400,57300,142,0,0,0,0,2,0,2,10,383,1995222,12660175,339446,0,5,96,81,10,10,660,580200,867,0,0,17,11,4,0,6,0,1188,7,3,3,0,0,400,0,123,0,0,0,0,1,0,1,0,45,1,1,1,1,1
BR,45,0,0,0,600,80620,270,0,0,0,0,7,0,2,40,587,3658479,6434846,0,0,5,78,1,20,20,650,257880,882,1,0,14,6,9,0,7,18,823,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
VN,73,5,2,2,400,92800,374,1,0,0,0,6,0,4,15,645,4043252,2723910,182600,0,6,19,4,6,6,657,145860,566,0,0,11,5,2,0,2,20,348,6,1,0,0,0,60,14160,119,0,0,0,0,1,0,1,2,36,1,1,1,1,1
GR,50,56,0,0,200,135500,174,0,0,0,0,9,0,1,16,770,6525373,6406251,36480,0,5,105,22,2,2,1060,501900,1059,1,0,9,7,8,0,4,30,1044,6,0,0,0,0,60,0,120,0,0,0,0,1,0,2,0,8,0,1,1,1,1
RU,12,3,0,0,0,5700,0,0,0,0,0,0,0,1,0,123,5498316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TR,13,0,0,0,0,3720,0,0,0,0,0,4,0,1,0,87,439649,7620125,1613727,0,0,64,0,0,0,134,123900,317,0,0,14,9,7,0,4,40,689,0,3,0,0,0,0,21180,72,0,0,3,2,1,0,2,0,40,0,1,1,1,1
TR,82,21,0,0,349,106120,120,5,0,2,2,1,0,3,0,624,3933125,2401900,629299,0,0,48,9,6,6,269,174280,472,0,0,0,0,1,0,5,6,422,0,17,11,0,0,408,120000,120,11,1,0,0,0,0,1,0,166,0,1,1,1,1
MA,17,4,0,0,0,8100,0,3,0,0,0,0,0,1,0,137,631653,1523554,7764082,0,0,26,0,1,1,915,117020,672,0,0,0,0,6,0,3,40,439,5,0,0,0,0,0,21180,136,0,0,24,11,2,0,1,0,73,0,1,1,0,1
PH,9,0,0,0,0,300,0,0,0,0,0,0,0,1,0,67,373479,1162537,6131060,0,0,11,0,0,0,0,3520,20,0,0,0,0,0,0,2,0,115,1,66,3,3,3,790,163000,502,2,0,0,0,17,0,5,17,730,5,1,1,1,1
VN,33,11,0,0,0,57200,95,5,0,0,0,0,0,1,0,264,1519964,10000274,2759441,0,5,34,2,17,17,426,195620,430,0,0,31,15,0,0,2,17,554,5,12,1,17,17,420,104580,360,0,0,11,3,0,0,3,2,304,3,1,1,1,1
PE,6,3,0,0,0,1020,0,0,0,0,0,1,0,2,0,71,561688,0,787932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,4680,0,0,0,0,0,2,0,1,0,66,0,0,0,0,1
CO,34,0,0,0,0,48600,168,0,0,0,0,1,0,2,40,468,2424623,7513834,0,0,0,56,0,0,0,340,120560,392,0,0,14,7,5,0,6,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CO,30,0,1,1,400,24500,112,0,0,0,0,0,0,1,9,265,1393144,2705648,3170181,0,5,40,20,0,0,0,90420,200,0,0,3,2,2,0,2,0,370,4,26,10,0,0,0,114300,257,1,0,0,0,1,0,1,0,229,4,1,1,1,1
VN,305,306,11,11,1873,2205420,2268,268,0,12,7,13,0,7,40,4282,23047223,19282059,15295156,0,7,863,52,12,12,5331,3893100,6634,50,1,0,0,7,0,6,40,5756,5,392,20,0,0,4110,1974500,4250,18,0,25,15,4,0,7,80,3048,6,1,1,1,1
,75,7,0,0,0,77520,214,0,0,2,1,0,0,1,2,518,3181981,0,2024856,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,400,129080,480,0,0,0,0,0,0,1,0,331,4,1,1,1,1
IQ,73,0,1,1,0,59900,124,0,0,4,2,0,0,3,1,499,3757190,3501497,0,0,0,58,0,5,5,971,181520,501,0,0,6,3,1,0,5,1,458,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IQ,92,4,0,0,650,178560,484,4,0,6,2,0,0,8,15,891,9499967,3615761,0,0,9,9,0,0,0,240,24540,28,0,0,8,2,0,0,2,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IQ,64,0,6,6,278,150700,424,0,0,0,0,6,0,1,40,737,3568316,7812930,1090052,0,0,82,0,15,15,844,302400,831,0,0,17,9,20,0,3,0,791,0,9,0,0,0,240,75000,257,0,0,0,0,3,0,2,0,145,0,1,1,1,1
CL,125,3,1,1,750,152660,798,2,0,47,32,0,0,3,45,1145,18350408,15468224,9397103,0,6,79,3,0,0,370,485460,860,2,0,37,32,0,0,7,29,831,7,16,2,0,0,0,135000,255,0,0,39,27,0,0,2,0,225,3,1,1,1,1
BG,144,5,0,0,760,412400,865,0,0,4,3,2,0,1,70,1429,7588553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
GB,43,77,0,0,240,200300,278,5,0,0,0,2,0,3,40,1072,7250289,217619,1122906,0,6,0,1,0,0,0,0,80,0,0,0,0,1,0,1,1,25,1,0,14,0,0,0,27000,357,0,0,0,0,3,0,4,20,229,4,1,1,0,1
US,72,1,5,5,400,105620,378,1,0,3,2,0,0,3,40,751,5490690,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
