,Unnamed: 0,gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num,pvp-unlock,hunt-unlock,exp-unlock,label
17572,4732,13fc86f9-5f15-4c22-8be4-5ef6dd959efa,ME,72,3,1,1,600,108420,390,1,0,10,7,6,0,2,35,735,1,1,1,1
17573,4733,85837e4e-d9f2-49ff-893b-d0d74dee26fd,BR,117,17,0,0,0,233660,465,2,0,0,0,6,0,1,8,895,1,1,1,1
17574,4734,34536e26-c8d8-4875-b478-76dd9e01b5fe,LA,82,13,11,11,120,176000,667,1,0,7,6,3,0,7,15,891,1,1,1,1
17575,4735,f94150b4-3d64-429e-8746-e5064cf61084,KG,69,0,0,0,0,96500,500,0,0,11,9,9,0,8,16,623,1,1,0,1
17576,4736,7a4c57f8-26a8-4861-98d1-151f697ab5a7,VE,70,4,0,0,0,87900,389,0,0,8,5,4,0,5,34,704,1,1,1,1
17577,4737,90936f02-3d80-4669-978c-421b58ed98fa,US,92,28,2,2,750,207100,592,20,1,2,2,0,1,3,10,901,1,1,1,1
17578,4738,174df6e5-aab1-4e4d-87e8-90c947095084,US,37,51,0,0,250,71660,113,31,0,0,0,5,0,2,8,671,1,1,0,1
17579,4739,d5bc1bff-9c68-463d-82df-972e43fdb0d8,US,65,3,27,27,319,191200,357,0,0,0,0,5,0,2,31,910,1,1,0,1
17580,4740,b5b945dc-4edc-4920-b34d-a0bcc749d8bb,US,105,15,0,0,1000,247700,882,5,0,1,1,19,0,5,26,1061,1,1,1,1
17581,4741,7b28c058-0c21-4c2b-9bd4-e7e0ff776330,RO,60,48,19,19,500,307400,524,7,0,0,0,3,0,3,46,1104,1,1,0,1
17582,4742,97325f0b-06e2-43c0-a662-d3cb2e850bc4,VN,69,0,1,1,0,71660,442,0,0,7,6,2,0,5,30,672,1,1,0,1
17583,4743,72618246-183d-47a6-91e5-fde3d85f3d01,RU,69,1,4,4,400,90300,462,0,0,8,5,22,0,6,13,618,1,1,0,1
17584,4744,a837031c-615e-403c-b961-e90a1ec1bb83,DE,72,7,3,3,260,158920,576,7,0,10,7,9,0,6,17,727,1,1,1,1
17585,4745,3b741bac-60b7-4334-83bd-3b2fac2a0b9f,IN,73,29,2,2,500,158720,406,1,0,5,2,3,0,10,40,979,1,1,1,1
17586,4746,26a3475b-5ade-490d-ac3d-f23fa4c92eac,EC,75,18,0,0,0,123120,120,4,0,0,0,1,0,7,0,625,1,1,1,1
17587,4747,0c80a9e4-648d-41c3-a23c-8ae481a7c8b3,VN,61,27,10,10,0,208500,323,1,0,0,0,4,0,1,40,882,1,1,0,1
17588,4748,bcf1c9fc-d128-464b-8d6d-b6f077461f64,LY,76,34,7,7,700,272300,358,2,1,5,3,7,0,2,10,841,1,1,1,1
17589,4749,f76f7e7b-7302-47be-b3b2-6ce3160e710c,TH,115,12,20,20,0,295900,576,4,0,5,4,0,0,1,20,1051,1,1,1,1
17590,4750,29bdae23-ecf9-48d5-b27a-46e5b4be8c6f,MM,71,0,24,24,726,178560,446,0,0,8,5,12,0,3,20,883,1,1,1,1
17591,4751,d135a502-4c39-4d05-9e85-b8060bace2d2,ES,98,0,0,0,0,157520,465,0,0,2,2,0,0,4,18,796,1,1,1,1
17592,4752,3dc3e337-aa2f-41a5-acc2-fd487bb26d05,ES,90,5,5,5,910,289400,1078,0,0,8,7,7,0,8,59,1097,1,1,1,1
17593,4753,b9032aa1-68e3-4cf6-a56b-e5831571498b,US,69,0,5,5,770,146300,614,0,0,11,7,3,0,4,74,975,1,1,0,1
17594,4754,a1671944-e2da-4e14-a00f-b1b316dda6f8,US,69,0,0,0,120,79520,220,0,0,8,6,15,0,2,6,499,1,1,0,1
17595,4755,815c3fd5-34a0-40bb-b7de-48871ad5c039,US,72,5,18,18,840,208220,484,4,0,11,7,8,0,7,30,932,1,1,1,1
17596,4756,bded14c8-cfda-4325-b4a0-3a9fba780f23,US,65,75,0,0,500,157820,228,8,0,0,0,1,0,2,2,898,1,1,0,1
17597,4757,56ffced9-74b8-4f5a-a56f-34ffc4e87793,US,26,20,0,0,500,115660,254,0,0,0,0,4,0,5,30,551,0,1,0,1
17598,4758,58dae68a-978b-4967-89ba-3524f33e42c6,GB,49,67,0,0,0,96500,158,43,0,0,0,6,0,2,17,865,1,1,0,1
17599,4759,49bde4a9-c641-4a60-a552-fc331523752a,IN,70,3,0,0,800,146300,481,3,0,14,10,20,0,7,5,622,1,1,1,1
17600,4760,ffdcc25e-878c-43dd-a3cd-5220045d1f4e,ID,190,0,6,6,800,757400,1529,0,1,37,28,0,0,7,74,1969,1,1,1,1
17601,4761,905caade-3fbe-4f3a-a1f9-279bc55a8993,PL,59,3,3,3,650,157520,437,0,0,3,1,6,0,5,24,643,1,1,0,1
17602,4762,308178e2-ae7c-4216-a593-ca3db2803d2f,PL,85,15,0,0,0,105620,240,8,0,0,0,0,0,3,0,673,1,1,1,1
17603,4763,2dc2fdc6-784f-42b2-9fe6-28f220699940,MX,115,39,0,0,860,241720,555,7,0,0,0,12,0,3,7,977,1,1,1,1
17604,4764,f9d62fad-8b75-48b0-bf08-4175c13ca50e,MX,89,1,2,2,550,96500,574,0,0,0,0,13,0,10,0,609,1,1,1,1
17605,4765,b2c82a4b-8e34-4fec-9a74-2aaa700b3583,AT,119,0,1,1,400,169160,717,0,0,0,0,3,0,4,0,787,1,1,1,1
17606,4766,bc728072-3725-412c-b8cb-9ad6b04bd3a1,GE,94,28,0,0,748,308700,656,12,0,3,2,8,0,6,30,973,1,1,1,1
17607,4767,1de642fc-eb1d-4e64-a740-8fd602be04f6,CH,114,1,0,0,500,146920,503,1,0,0,0,16,0,5,0,780,1,1,1,1
17608,4768,34ac7da7-1ca8-4d85-a841-74799158d1fc,CA,78,63,0,0,0,193800,180,49,0,0,0,1,0,7,0,892,1,1,1,1
17609,4769,184418ca-dbdf-4047-bd35-a2d300d4e268,IN,69,6,0,0,640,224020,740,6,0,1,0,5,0,7,80,1073,1,1,0,1
17610,4770,b8167eed-641e-47c0-8050-a44018cb5c0c,PT,16,26,0,0,0,8100,123,0,0,0,0,4,0,1,20,385,0,1,0,1
17611,4771,e07222ac-0bcf-408d-9133-8ea97a4a4144,JP,54,49,0,0,250,96500,76,43,0,0,0,10,0,5,1,717,1,1,0,1
17612,4772,4322ccd7-0103-42a2-b292-f3217c2113d3,NL,128,0,0,0,1387,279300,1194,0,0,9,6,8,0,10,1,890,1,1,1,1
17613,4773,9bdff3b6-3190-4366-9d65-9d41ac5338bd,BD,55,4,21,21,610,157520,302,0,0,0,0,7,0,2,40,963,1,1,0,1
17614,4774,17a0214a-35ad-4e41-92fe-fa0c2eb1e21d,GF,80,5,0,0,343,213100,515,5,0,6,4,0,0,1,10,599,1,1,1,1
17615,4775,771672bf-11f9-4370-9327-5ffafea825f8,IN,116,0,2,2,565,210700,812,0,0,5,2,20,0,8,7,871,1,1,1,1
17616,4776,0c7de599-36a8-48fe-bcdd-a3ebb4ceb619,CL,71,28,0,0,200,131800,288,0,0,0,0,2,0,1,12,738,1,1,1,1
17617,4777,8656d68d-0633-4bd6-aa4b-1152af0f6de4,NO,58,3,0,0,2012,307160,1803,0,0,7,7,17,0,4,11,659,1,1,0,1
17618,4778,fa3a31b3-ce74-47d6-b867-a93e01e626ab,JP,78,1,1,1,400,79520,317,0,0,2,2,1,0,3,25,693,1,1,1,1
17619,4779,83a2bd03-5546-44ff-ae09-e19e9f5a449a,FR,97,6,0,0,0,38660,502,0,0,10,9,4,0,2,10,730,1,1,1,1
17620,4780,faaf27c3-926d-453c-87a8-9af0c3b74ecb,MX,15,12,0,0,0,14160,40,0,0,0,0,7,0,2,0,182,0,1,0,1
17621,4781,3a766423-3af6-45ff-bc33-aa6e8a177d99,BR,71,4,0,0,519,93500,285,0,0,12,11,4,0,6,11,665,1,1,1,1
17622,4782,be4171fc-7606-4750-99ea-79e2fa28c546,GB,95,0,0,0,0,105620,539,0,0,0,0,6,0,2,23,758,1,1,1,1
17623,4783,bcb71e7c-21c2-4bd7-a531-b22867e2b17c,IT,28,0,0,0,0,5700,15,0,0,0,0,0,0,2,0,181,0,1,0,1
17624,4784,ca824e57-51eb-4af2-881a-32db58a7f4b1,BR,98,6,0,0,120,125020,430,0,0,0,0,0,0,6,16,734,1,1,1,1
17625,4785,2d08583c-7005-404f-957c-e7033ef228df,PL,97,0,15,15,770,206600,588,0,0,4,3,10,0,3,40,951,1,1,1,1
17626,4786,43c86f48-37ae-4540-87cd-611591fb45ac,MX,84,1,20,20,650,206700,420,0,0,4,3,1,0,1,36,879,1,1,1,1
17627,4787,eccb25b8-4dea-42a4-996c-08bdaae388fd,TW,71,12,0,0,0,135500,840,11,0,3,2,24,0,6,80,1091,1,1,1,1
17628,4788,94543479-5d7b-4f82-b4c4-5a952ee8a24e,RU,78,6,11,11,860,193900,467,0,0,11,7,8,0,9,18,806,1,1,1,1
17629,4789,3013a0ae-36af-442b-a2c9-c187e9e35eed,FR,65,48,0,0,0,191700,316,0,0,0,0,0,0,1,40,896,1,1,0,1
17630,4790,c72d01bc-56fe-4bfd-b1cb-2dc2ad93d514,EG,88,8,3,3,720,169160,658,4,0,2,2,9,0,14,2,706,1,1,1,1
17631,4791,7770e342-74a8-494c-a86f-cce61c4828e5,BR,60,68,1,1,0,96500,140,0,0,0,0,1,0,5,0,792,1,1,0,1
17632,4792,b5682466-5e41-49fc-a7f5-4cc703a84e5e,EC,55,75,2,2,400,169160,208,60,0,0,0,4,0,3,20,991,1,1,0,1
17633,4793,ad37e9e8-82b5-4f05-a1ed-6c780b80593f,ID,90,1,0,0,200,123600,814,1,0,11,7,5,0,3,60,964,1,1,1,1
17634,4794,7f2f9342-827e-4d82-8199-60346d399fcc,TH,82,0,0,0,0,97700,526,0,0,0,0,22,0,7,1,581,1,1,1,1
17635,4795,7d6ae573-2508-4c20-8b27-9ab954a54e09,IN,100,3,0,0,0,79520,334,1,0,0,0,0,0,6,8,757,1,1,1,1
17636,4796,4fcbd23e-4cc4-4667-b473-1b88a6d132a9,FR,76,5,4,4,419,157620,485,3,0,3,2,27,0,6,40,882,1,1,1,1
17637,4797,80382f4f-2ea6-437a-82d4-1794ca9a8d63,BR,55,2,16,16,650,224320,744,0,0,0,0,3,0,5,80,1029,1,1,0,1
17638,4798,b78f7e34-4b9d-48da-b35b-afb2da776e17,FR,111,39,0,0,1250,247920,906,33,0,4,2,9,0,7,22,1104,1,1,1,1
17639,4799,d7f1f36d-7370-43ab-81b1-b415119d2c4d,JP,80,31,0,0,800,219920,504,4,0,3,2,18,0,5,29,960,1,1,1,1
17640,4800,77df5163-5f2f-4401-9457-db63b9d57da1,JP,134,13,0,0,0,245820,648,13,0,2,2,0,0,1,40,1083,1,1,1,1
17641,4801,20528cb0-1baa-48d1-bb41-29a420d01309,PE,83,0,4,4,296,124360,388,0,0,0,0,0,0,2,40,791,1,1,1,1
17642,4802,c3f2a7fd-8ab8-4b26-9cc7-1c210f62f675,VN,88,15,10,10,200,181220,408,0,0,0,0,0,0,4,41,962,1,1,1,1
17643,4803,e69b9ab0-1500-4718-956f-bb7d54fad586,JP,26,27,0,0,0,64220,146,2,0,0,0,1,0,1,14,506,0,1,0,1
17644,4804,3ab05b71-ca54-4182-b358-7ef8629d645f,VN,71,1,17,17,560,125520,424,0,0,6,3,15,0,2,5,650,1,1,1,1
17645,4805,0e3ad26c-0199-4062-bc7b-1b0b8d0287de,IT,96,1,20,20,1120,247820,823,1,0,2,2,4,0,4,20,1000,1,1,1,1
17646,4806,3784e0b7-fd9d-4070-a61c-79905d946415,RU,70,1,0,0,400,105620,430,1,1,9,5,1,0,4,40,730,1,1,1,1
17647,4807,378cb729-1a6a-4c22-859f-7767093e7439,JO,72,10,7,7,500,114800,459,0,0,13,11,5,0,3,6,668,1,1,1,1
17648,4808,e7554d26-21ff-4ed2-a505-c498d4dcb9d7,LA,94,2,0,0,400,146300,463,0,0,0,0,1,0,7,10,667,1,1,1,1
17649,4809,222eee03-2700-47f8-9551-6ec3563d993d,RU,70,8,21,21,660,189620,403,2,0,13,10,5,0,2,23,861,1,1,1,1
17650,4810,bb9e4a3d-227c-41f5-8666-515c614f30a6,FR,45,0,0,0,0,31320,28,0,0,0,0,3,0,4,8,354,1,1,0,1
17651,4811,4db5fe08-9c64-4df7-807b-40e1b5294ded,RS,30,5,0,0,0,10920,0,5,0,0,0,0,0,1,0,224,1,1,0,1
17652,4812,f91ba6aa-e394-43d9-8ba3-183ad14cc8c5,BR,40,56,0,0,0,105620,111,40,0,0,0,4,0,3,17,723,1,1,0,1
17653,4813,d18f1f0c-3365-4111-a80c-b49a75eb44b7,KZ,92,0,11,11,200,169160,529,0,0,2,2,9,0,2,40,929,1,1,1,1
17654,4814,8544b976-2ae2-4e6a-8d1c-aa8ec65cc5e9,BD,90,4,0,0,0,169160,548,0,0,6,4,1,0,3,40,874,1,1,1,1
17655,4815,294a204a-11b0-42d8-a25f-1c9b7d07524d,BG,72,0,8,8,300,135500,340,0,0,9,6,0,0,2,18,663,1,1,1,1
17656,4816,8899a519-986a-4c05-9800-7db42abf3684,ID,105,7,0,0,1050,255820,775,7,0,5,2,5,0,1,40,955,1,1,1,1
17657,4817,26283a3e-c73f-4f89-9e47-cacd25473953,RO,73,15,17,17,400,181220,418,1,0,4,3,3,0,2,40,952,1,1,1,1
17658,4818,4afe8f91-555d-4e25-be99-db29615b28fd,KR,127,11,1,1,1050,247820,981,6,0,4,3,20,0,4,24,1056,1,1,1,1
17659,4819,bc856bae-1287-491b-a3ad-024325c5ad81,UA,61,56,11,11,0,194100,366,6,0,0,0,8,0,2,23,935,1,1,0,1
17660,4820,5bb4ab35-566f-4036-b159-bbb091b3962f,RO,80,19,0,0,400,207200,435,0,0,6,4,5,0,2,34,869,1,1,1,1
17661,4821,7cea8ff3-cf7b-4837-93c6-6bf66e9b3156,PT,100,15,20,20,750,207900,612,15,0,1,1,7,0,1,34,1065,1,1,1,1
17662,4822,d738bbef-27c0-4d89-bd51-75b0e183e0ee,BR,158,0,0,0,1340,322400,1274,0,2,0,0,4,2,7,19,1153,1,1,1,1
17663,4823,b54e2646-5d4c-4c84-bdda-4b81c46ff722,UA,82,0,0,0,570,200300,515,0,0,12,9,21,0,5,11,675,1,1,1,1
17664,4824,d57b4e9e-9f04-4856-8aea-04366ebbeef8,UZ,86,0,0,0,0,125120,315,0,0,7,6,5,0,3,12,706,1,1,1,1
17665,4825,7f950342-5a93-42f0-b53d-4d92970926e2,BR,97,20,1,1,360,228820,475,0,0,3,3,2,0,4,20,860,1,1,1,1
17666,4826,9c876e0d-736c-433a-aa9e-b5a56e9fbccc,US,73,1,0,0,500,219920,520,0,0,0,0,3,0,2,62,859,1,1,1,1
17667,4827,2b42757e-c9b9-47b9-afd4-95a8f1cc9c35,PE,61,17,1,1,400,71760,174,0,0,0,0,4,0,5,12,696,1,1,0,1
17668,4828,07b8156c-4629-4210-9b5d-bb292337bcca,US,70,63,4,4,469,173360,316,24,0,4,2,3,0,2,13,966,1,1,1,1
17669,4829,f5988bad-1ab1-4fc8-9a17-1cd0bbbb17fa,US,65,12,19,19,650,206600,806,12,1,0,0,2,1,2,45,1025,1,1,0,1
17670,4830,c1e8297f-c5a1-4e75-aec4-1b24dd873f39,VE,57,1,18,18,0,157520,371,0,0,1,1,2,0,4,1,531,1,1,0,1
17671,4831,c1324292-78ef-4f18-9f97-4b055186d7b0,MM,86,29,0,0,400,193700,518,1,0,6,2,0,0,2,40,942,1,1,1,1
17672,4832,60ec0696-dc2b-414b-a6aa-d5f7fba12c56,US,95,1,1,1,710,157520,491,0,0,3,2,0,0,5,14,770,1,1,1,1
17673,4833,e44b9775-9a6e-4524-a456-d968f2015a82,BG,89,1,0,0,300,206600,1140,0,0,4,4,12,0,18,22,806,1,1,1,1
17674,4834,1cc18910-6286-4b35-b057-3ca3744b43c7,ES,44,27,0,0,0,62220,60,27,0,0,0,3,0,1,0,465,1,1,0,1
17675,4835,2c6fb92c-6028-4c73-ab1c-6c0fba54aa83,AZ,73,38,9,9,650,247700,522,3,0,0,0,0,0,4,46,1083,1,1,1,1
17676,4836,90d372bb-3877-4f02-81e0-538b8e23862a,HU,70,8,5,5,600,138600,418,0,0,5,3,2,0,3,36,776,1,1,1,1
17677,4837,4156a175-68ec-43e2-86c7-3d8140a3e394,NL,85,18,8,8,650,193700,556,6,0,0,0,4,0,2,23,835,1,1,1,1
17678,4838,9df51400-00cc-439f-84fa-1b15d2c0391e,RU,117,4,6,6,500,220120,660,4,0,0,0,5,0,2,40,997,1,1,1,1
17679,4839,c0ab78cb-2a33-4077-a26a-6b26cd28a6c3,PL,107,0,0,0,60,249820,923,0,2,8,8,8,0,5,20,846,1,1,1,1
17680,4840,ddb26dcd-26ec-416f-b9e4-ab3f298abce0,NO,135,0,5,5,1581,385100,1318,0,0,21,11,7,0,4,80,1514,1,1,1,1
17681,4841,fa397916-884f-4efe-8baf-7c7cf0c80f05,IN,64,13,27,27,370,247700,379,0,0,0,0,0,0,14,48,1065,1,1,0,1
17682,4842,0618519f-d25f-4f73-9954-b22e8afe7267,TR,67,20,1,1,0,87800,400,12,0,0,0,2,0,2,40,788,1,1,0,1
17683,4843,c3fb5b0e-24ae-4cac-a7fa-347f4c1de140,EC,106,0,0,0,0,169160,743,0,0,1,1,4,0,4,5,745,1,1,1,1
17684,4844,516c0072-3877-4d1b-a0f8-0041a2c65b47,SG,95,0,6,6,0,149300,322,0,0,0,0,1,0,4,0,682,1,1,1,1
17685,4845,7e7fa9db-8d4e-4568-bf89-7c485c886f5f,KG,76,1,0,0,750,121500,403,0,0,1,0,9,0,1,40,794,1,1,1,1
17686,4846,f6906172-b36d-40e1-a5d7-7cc83afda7a5,ID,90,0,0,0,0,105620,284,0,0,7,5,0,0,4,13,671,1,1,1,1
17687,4847,7b1e268f-366b-4a8e-8741-e416af9f25b2,IR,59,1,8,8,1100,248300,1102,1,0,10,8,7,0,7,40,813,1,1,0,1
17688,4848,fb7b9de2-b48e-4baf-9935-37880fc67980,VN,81,0,0,0,272,106920,275,0,0,3,2,5,0,2,33,770,1,1,1,1
17689,4849,736a529b-6955-4949-ab4c-22088f6cdceb,ES,69,7,14,14,0,136000,437,0,0,3,2,12,0,2,20,723,1,1,0,1
17690,4850,62e80ca3-9ac5-4af7-80b7-37697362a390,US,63,15,1,1,250,87900,166,1,0,0,0,4,0,6,5,587,1,1,0,1
17691,4851,7955cf50-3ea5-4247-9fbd-3f3e6a0f6f0e,BR,82,2,0,0,250,157520,432,2,0,6,4,16,0,6,41,814,1,1,1,1
17692,4852,32d83bcb-af47-417b-a366-7fad191fde51,PT,79,0,6,6,180,115160,605,0,0,3,2,10,0,9,16,715,1,1,1,1
17693,4853,e4c34d5b-8727-4e68-a6b5-96a196885437,US,81,1,5,5,486,277400,674,0,0,8,5,5,0,3,85,1129,1,1,1,1
17694,4854,7cd9447c-c7a9-47a4-96e2-37fffab868f3,IN,103,0,11,11,0,183120,444,0,0,4,2,3,0,2,8,823,1,1,1,1
17695,4855,6dd88a61-2b34-473a-bc03-7eabba234103,PL,86,5,0,0,120,146300,556,4,0,5,4,3,0,2,40,841,1,1,1,1
17696,4856,cbc3ecee-0199-4da5-97a0-3da7e3cdee7e,IR,65,0,2,2,60,61400,120,0,0,0,0,0,0,9,0,562,1,1,0,1
17697,4857,77a071a8-c969-439a-80f9-c7f636c34c55,AZ,81,18,4,4,780,233600,502,2,0,2,1,13,0,4,40,948,1,1,1,1
17698,4858,cc2c85a4-6817-447b-a00d-414e724f99b4,BA,103,24,0,0,0,157520,616,0,0,4,4,7,0,4,8,840,1,1,1,1
17699,4859,89885271-096f-4e86-b892-737a0b59f41d,IN,111,2,1,1,599,166320,453,0,0,3,2,12,0,1,1,870,1,1,1,1
17700,4860,55a006ae-dd19-4b1c-90c1-e44b8a9eea14,ES,75,40,1,1,400,262400,398,1,0,4,2,15,0,2,20,856,1,1,1,1
17701,4861,49ed39ff-db85-49f6-adc1-e123c2d75f13,JP,104,0,0,0,0,125420,254,0,0,9,3,20,0,3,0,691,1,1,1,1
17702,4862,c0049116-6e2c-4e4c-a531-9e9a36122823,IT,97,2,0,0,400,146300,480,2,0,0,0,4,0,4,40,858,1,1,1,1
17703,4863,ce4fb666-11bd-4087-bf6b-8807a9e92b0d,MX,31,28,0,0,0,44920,71,0,0,0,0,2,0,2,10,431,1,1,0,1
17704,4864,cdd9304e-4725-4be4-8168-93799f55cd1f,US,62,30,20,20,650,238520,528,6,0,0,0,8,0,5,60,1147,1,1,0,1
17705,4865,d1ee9de5-304c-4106-a6dd-62d3817ecd38,VN,77,12,5,5,591,278100,658,0,0,2,2,8,0,5,43,961,1,1,1,1
17706,4866,b5fbc357-a5d0-4796-9c9c-66b7641c3fff,VN,120,11,11,11,0,0,0,9,1,4,2,0,3,4,25,1183,1,1,1,1
17707,4867,64be59fd-6b5b-4b65-b546-9bc04432a2d8,DE,94,0,0,0,0,412400,987,0,0,0,0,13,0,3,24,828,1,1,1,1
17708,4868,458c90ba-8167-41ac-9a28-f40dcd0b41c7,DE,69,3,0,0,250,71760,299,3,0,6,4,14,0,1,10,538,1,1,0,1
17709,4869,6f1ff363-5daf-4a7a-940e-da6fb967dfdd,BR,59,67,0,0,0,277500,336,8,0,0,0,3,0,3,40,1021,1,1,0,1
17710,4870,feb2ca6e-4092-4d36-bf46-7e154d38ff07,BE,86,10,0,0,1350,235060,1040,9,1,1,0,14,0,12,40,955,1,1,1,1
17711,4871,c0c4bc8e-81b3-4619-a307-1ac0e52d93a3,KR,73,3,11,11,219,109120,333,0,0,3,2,34,0,3,33,810,1,1,1,1
17712,4872,0f1f7dc3-2269-4bcf-bc53-c1d4470cb967,BR,39,0,0,0,0,28200,28,0,0,0,0,4,0,21,8,382,1,1,0,1
17713,4873,fd1c90e8-8130-472b-9b86-f03c52cbf505,CO,71,1,12,12,970,232100,768,0,0,1,1,2,0,7,29,780,1,1,1,1
17714,4874,09db9326-7e8e-4609-bd42-10e98b4460b4,UA,44,48,12,12,600,206600,270,31,0,0,0,3,0,4,32,906,1,1,0,1
17715,4875,e95a046a-2e90-46a8-8209-c8a911ed4ee7,UA,70,2,2,2,0,87420,354,0,0,5,3,2,0,2,31,685,1,1,1,1
17716,4876,7fb65d1a-f436-4799-a383-d3d245e29a69,MX,109,20,4,4,704,155420,450,1,0,0,0,5,0,2,0,813,1,1,1,1
17717,4877,04bef376-5fde-4098-88f2-89f25a4b50f8,BR,51,27,0,0,640,187120,279,0,2,3,2,22,0,3,0,543,1,1,0,1
17718,4878,6c03fa6b-a3e2-4438-841b-344a67b20ae5,TR,87,1,1,1,0,262400,1003,0,0,2,2,7,0,5,80,1027,1,1,1,1
17719,4879,33ca47bf-d2b2-49b2-8078-3c5422c0bb95,TR,100,7,5,5,600,67460,643,5,0,8,5,7,0,2,40,962,1,1,1,1
17720,4880,60520f28-b7d9-4e44-be03-689db1c38bfd,BR,96,1,7,7,836,203000,678,0,0,2,1,0,0,7,40,963,1,1,1,1
17721,4881,08e2fca9-ca96-49b9-b2eb-d0d2c737c0e0,DE,77,0,0,0,250,193700,813,0,0,3,2,13,0,4,70,943,1,1,1,1
17722,4882,c3dc0884-ccff-4ff5-a2a5-326de02c3a00,US,92,0,0,0,0,94500,253,0,0,6,5,7,0,1,4,589,1,1,1,1
17723,4883,222f1dd3-1ea0-4d86-b857-fadcd9748245,MX,50,21,4,4,250,125520,288,0,0,0,0,5,0,2,40,750,1,1,0,1
17724,4884,0882155a-addb-42d1-8fa9-0c21d0e08e39,BR,76,39,2,2,500,183120,462,2,1,4,3,0,1,2,5,772,1,1,1,1
17725,4885,09697376-d385-49e4-854a-69a3eb6d2831,ES,41,42,0,0,0,31320,0,0,0,0,0,31,0,1,0,498,1,1,0,1
17726,4886,8dbb6c6c-b13a-42af-b715-a91e778bfad9,CA,70,50,0,0,0,181220,378,32,0,4,2,1,0,2,40,1004,1,1,1,1
17727,4887,a6906354-c221-4b86-87b9-9f85bd333b51,JO,80,10,14,14,950,247820,671,0,0,3,2,11,0,5,30,924,1,1,1,1
17728,4888,1208f685-7e0e-4977-990b-b537e2ca94d3,ID,70,0,0,0,0,79520,360,0,0,7,6,1,0,7,31,682,1,1,1,1
17729,4889,863b1470-a4b4-4ad9-834e-1d92c5c861bf,IN,64,2,15,15,120,57200,354,0,0,0,0,3,0,3,31,803,1,1,0,1
17730,4890,656e305d-9e1f-4617-9fc4-61fb7b6ec9d3,RO,44,18,0,0,0,39060,28,11,0,0,0,0,0,9,8,541,1,1,0,1
17731,4891,6037eceb-3634-4ec1-a1e5-f2cf2bff85c7,FR,100,14,5,5,900,170560,587,14,0,1,1,27,0,4,11,886,1,1,1,1
17732,4892,a02b3f38-e0f3-40f2-ae42-b1b13335b709,ID,36,1,0,0,0,48600,116,1,0,0,0,13,0,7,38,512,1,1,0,1
17733,4893,85dc5251-5acc-436e-864c-9589227ed98a,QA,43,40,10,10,0,115160,186,13,0,0,0,1,0,2,12,660,1,1,0,1
17734,4894,c8841556-1236-44e9-98f6-2013b4bf79a4,TW,99,0,0,0,300,233660,706,0,0,18,9,2,0,1,40,903,1,1,1,1
17735,4895,97686082-9721-4d7b-9ce3-7f7bc592204d,JP,65,31,0,0,598,100900,248,5,0,0,0,0,0,1,12,698,1,1,0,1
17736,4896,da118d52-b70b-44d0-89eb-af9ba094b87c,BR,70,3,12,12,600,147400,446,0,0,2,1,11,0,3,40,908,1,1,1,1
17737,4897,bc068dce-7536-4524-a901-f1a923e27e6f,VN,108,4,0,0,0,0,0,4,1,28,20,0,0,6,40,1091,1,1,1,1
17738,4898,80b3c1bd-312f-41a9-b893-bbd214910c80,KW,58,0,10,10,596,176060,626,0,0,6,3,16,0,6,54,863,1,1,0,1
17739,4899,e3f1e3be-87c3-4a1c-8c90-814acca7e73d,VN,21,50,0,0,0,77520,148,2,0,0,0,0,0,2,31,604,0,1,0,1
17740,4900,e33fba0c-2c8d-425f-860b-3b3a858d20d5,CA,45,60,0,0,0,135500,346,55,1,0,0,8,1,1,14,825,1,1,0,1
17741,4901,92fa65bc-18d1-4802-95e6-5bd773ac761b,MD,79,35,0,0,750,219920,399,2,0,10,7,3,0,7,17,865,1,1,1,1
17742,4902,f69f468c-de99-4241-8bb9-9bdb09d77188,KR,69,4,20,20,0,157620,494,4,0,10,8,3,0,3,40,858,1,1,0,1
17743,4903,47cdf3c5-79a5-4b51-b4a4-a55b77111d3a,VN,72,4,30,30,370,213020,432,0,0,0,0,7,0,2,29,881,1,1,1,1
17744,4904,3259b0bc-46b9-4e59-a4f0-dca049412f8f,VN,95,5,8,8,301,171060,515,1,0,4,3,6,0,1,40,959,1,1,1,1
17745,4905,860e6385-2331-465e-bf67-67fec0e9a944,VN,120,3,0,0,650,219920,536,0,0,2,2,6,0,1,40,973,1,1,1,1
17746,4906,f5e6bfdc-361a-456f-8940-287212f887a9,AR,66,22,1,1,370,146300,385,2,0,0,0,4,0,4,20,734,1,1,0,1
17747,4907,9a301371-afca-4240-aca6-c791293360e9,RO,65,50,0,0,250,96500,200,27,0,0,0,7,0,2,0,763,1,1,0,1
17748,4908,5dcd6050-a1bb-44ef-b5e2-74aa1fb84ffa,AR,70,8,0,0,250,106520,427,2,0,9,6,4,0,2,40,735,1,1,1,1
17749,4909,81bd4f38-8456-4190-8ec4-6bc648ee7e4d,FR,85,53,0,0,0,191700,240,0,0,0,0,1,0,2,0,823,1,1,1,1
