gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num
aa904e00-74fe-47fa-9517-e3f3dfab48e4,DE,80,53,0,0,0,307400,418,1,0,1,1,2,0,9,20,1002
bc144a3c-0bc2-4590-8fe7-39252493572a,ID,70,68,0,0,0,179120,220,13,0,0,0,1,0,4,0,876
00df013e-88a9-49f9-a876-c4a186126e34,DE,110,3,2,2,500,146400,676,1,0,4,3,1,0,2,40,951
6974db0a-9003-4fa2-91b5-830c16c5509d,HU,102,0,0,0,0,157720,551,0,0,0,0,2,0,3,75,1050
bb30331f-249a-497f-9f59-c37e405bd068,HU,71,7,7,7,400,157520,423,1,0,3,2,6,0,2,40,817
d825af47-0761-4de5-8749-0aff269bd5a5,VN,66,35,4,4,0,125120,294,0,0,0,0,1,0,2,11,726
61f5a92c-6fe1-4438-831d-576d297ca7b7,VN,71,2,7,7,550,155700,714,1,0,2,2,16,0,7,10,781
312f8484-f255-4f77-b501-1504b28c3d5d,AR,59,16,6,6,650,142160,303,0,0,0,0,10,0,1,40,811
6a45cf86-79ce-464f-9fe4-4661e317ff70,RU,43,0,7,7,99,52300,154,0,0,0,0,2,0,3,9,445
e2e2f315-bed2-4c36-9b1d-936b0494a2f9,TH,70,48,6,6,0,223160,445,32,0,0,0,4,0,5,40,1022
6c94a0ff-0ece-4155-902b-1b1e40d0f5cd,US,32,48,24,24,510,179120,256,33,0,0,0,0,0,2,17,854
8084783f-ead4-4ec2-ba14-95c23e19fc0e,RU,48,0,0,0,0,55200,18,0,0,0,0,0,0,14,6,570
71d2c0da-9dfd-4fb1-8e33-7377d06e3003,MX,32,49,0,0,520,50600,190,22,0,0,0,4,0,2,16,668
ae6c0530-bf63-4846-976a-7d9a41d8bd4c,VN,81,0,0,0,0,103620,194,0,0,0,0,0,0,2,2,595
fff8c838-a29a-4450-88fa-117edf5ecf13,AU,30,70,7,7,0,157920,278,0,0,0,0,4,0,1,40,957
26bc67d6-60e2-4007-af6a-6efd14b09e81,BR,81,4,0,0,52,194200,415,0,1,4,2,0,0,8,0,578
228b88b6-0368-4c5a-8026-c4dba095216c,MY,98,0,0,0,300,181220,734,0,0,0,0,17,0,5,7,745
8f4d4642-3392-4a82-be82-1edbdbe138f0,RU,38,75,1,1,0,57200,278,12,0,0,0,11,0,3,40,969
a16c2bf9-0777-42e2-9715-3a3d417eb2c3,MM,47,1,35,35,800,181220,702,0,0,0,0,0,0,4,33,865
f681a195-1921-42e8-bf94-efa9c3214f96,IN,68,55,4,4,1050,277400,698,55,0,0,0,8,0,9,29,1094
8f790d3f-8b02-4223-a736-a6869d3acb4d,FR,65,1,17,17,470,197900,652,0,0,6,6,6,0,2,40,863
169891a8-cc03-4cd9-bb09-027342ee4c55,JP,70,41,2,2,469,91800,274,17,0,3,2,4,0,3,9,809
8045d68a-cf60-4b13-bed2-346039938df6,KZ,70,0,5,5,340,117060,408,0,0,8,3,4,0,3,40,789
dcca7426-3415-4b2e-830b-8fc6a8e4a3a5,ID,80,6,0,0,600,105620,205,0,0,10,3,0,0,3,0,579
767daf7b-94f7-4b1a-8320-3581be36a5fe,RO,43,12,1,1,0,33320,97,0,0,0,0,55,0,7,6,591
1332311e-8298-439f-bbf7-acd9337b78e2,BR,69,22,1,1,800,160320,445,10,0,3,2,4,0,4,15,791
c0500126-54c0-45bb-99df-6c9828981de0,US,73,52,0,0,250,247820,813,3,0,1,1,12,0,8,15,969
745a62f2-7329-4c39-8a02-e145fd47d027,BR,69,4,2,2,570,60320,277,0,0,4,3,15,0,8,14,666
f12761c2-d4ca-4da1-bcf5-1cbd77a05527,TW,69,36,20,20,283,184420,492,23,1,3,2,5,1,3,15,936
14ba300e-fb63-4ffd-839e-ea35f0b780fc,FR,80,0,9,9,540,322400,740,0,0,10,8,7,0,4,35,860
1653bb34-02e7-484f-b555-da42c4360302,TR,110,3,20,20,752,232520,542,2,0,7,5,5,0,1,12,913
d67e85ea-4f13-4365-ae4a-67b802416e2b,RU,70,5,14,14,650,139900,442,5,0,13,10,8,0,1,40,830
f50ed6d6-ad3a-4fc1-9990-881b3e82967d,RU,100,2,8,8,1050,240560,876,0,0,4,2,17,0,15,14,905
b93e5c2c-9f14-4903-bbe0-bde912425d64,RU,63,75,1,1,0,207600,250,14,0,0,0,10,0,2,25,997
90760d97-62f1-4a04-a36e-acda63a34e5b,MX,69,2,0,0,0,96500,323,0,0,9,7,0,0,2,40,710
98ed9b3a-b790-4ca1-a177-95769ad494b7,ES,102,8,0,0,498,123160,315,5,0,0,0,6,0,2,0,687
99d28c20-f49c-468f-afb4-b2fdd0a19d26,UY,87,6,0,0,120,135500,408,3,1,6,4,0,0,1,40,818
c65f872a-52c5-4892-828c-e9d06ffcae9a,VE,63,4,4,4,0,193800,429,0,0,0,0,10,0,3,40,714
74dcf12f-a515-4bef-915e-53904fbbb0ea,FR,113,4,12,12,1860,322400,1472,4,1,1,1,15,0,10,21,1126
d96de420-fcc6-4397-ad28-6f34117aa719,MX,62,8,15,15,0,105620,363,0,0,0,0,7,0,3,18,684
b2feb78f-afcc-4fed-a95f-690b56c5c871,US,39,40,0,0,620,135900,424,0,1,0,0,6,1,6,25,778
78f135e5-f701-4134-9f12-cfac064d6983,BR,58,58,20,20,200,115160,101,11,0,0,0,0,0,1,18,937
b2282e82-536e-427c-b335-3cf4854d3847,US,14,10,0,0,0,36660,700,0,1,0,0,3,2,1,0,215
a44f6429-8cce-40fa-a828-8997d0224804,BR,47,1,0,0,0,71660,319,0,0,0,0,3,0,1,40,586
b611ed63-c6fe-4847-8e22-4dbe8c62ff1a,US,64,37,0,0,0,126320,293,8,0,0,0,2,0,2,20,776
7702dabd-f065-4020-8eef-726aeb44efc1,PE,70,0,7,7,0,157520,560,0,0,4,3,0,0,6,60,911
97fbcd8b-d094-4761-93aa-d36fb4cc3ebf,US,58,60,0,0,400,103620,42,60,0,0,0,5,0,1,0,749
e92df663-bd27-4448-9c44-8b8d7f25aa3b,GB,60,16,17,17,650,169160,445,14,0,0,0,8,0,4,40,891
ef2ea4ce-0610-454a-8aca-a7384c092c3d,UY,95,22,0,0,460,307400,924,5,0,2,2,6,0,6,10,901
0f395d79-6536-4da4-a9d9-acec74642ef7,GE,76,5,2,2,620,112720,332,0,0,6,2,1,0,2,10,625
93572b13-a7b9-4b95-bf5a-1fe2f31424bf,TH,107,4,13,13,1064,214800,668,0,0,2,2,5,0,3,15,942
62428fdb-2a60-41cd-8216-596a97002be8,MY,104,10,2,2,0,193700,491,10,0,13,8,3,0,5,8,866
683c39ac-33df-4064-a793-3ef6645dd125,DE,71,13,4,4,0,151400,464,1,0,7,5,5,0,1,40,829
19e36509-167e-4c7f-82f5-a083ff160b73,HU,59,54,1,1,450,171660,214,53,0,0,0,20,0,4,7,870
eada9bc3-0518-47c8-a5e9-b7f80a8dd2ef,IN,74,0,0,0,780,179220,439,0,0,2,1,0,0,17,44,883
f52d2024-b829-44b0-985d-8a170bd233da,RU,93,2,21,21,860,287660,947,0,0,4,4,8,0,6,28,1015
f33195ab-2341-4cd3-a59c-37a989a366c1,GR,70,19,0,0,250,144900,382,19,0,8,5,25,0,8,5,658
5fdf27a2-3e4e-43a4-a73a-d6f48dd5e56b,IT,60,4,10,10,600,157520,403,1,0,0,0,6,0,6,22,764
1b87d086-429c-476d-9b4f-ee4d4e11be71,IN,73,5,23,23,370,148800,382,4,0,3,2,24,0,4,25,860
7a5648f8-5050-4836-b582-64370be7d253,CL,92,5,4,4,0,135500,497,0,0,4,2,6,0,2,11,706
7d15886b-8d9a-49a4-b686-ae717e630980,PL,68,0,9,9,950,157520,715,0,1,0,0,7,0,5,20,694
c9c52f43-627a-4897-9819-cee6a0bb215b,MY,70,19,11,11,700,179120,439,6,0,7,3,18,0,3,40,911
fd3bbbdc-ae77-4dc2-8de6-e8dd4cabd386,PE,70,9,1,1,0,79520,411,1,0,5,2,3,0,4,40,770
3276a91d-1fb2-40b7-aa3c-aacbab90e028,PL,57,8,16,16,640,221620,482,3,0,7,6,14,0,5,20,737
719dc184-e317-4b40-9a04-27428a386999,MX,77,0,3,3,166,74360,235,0,0,15,6,26,0,5,5,598
04d339f5-5083-48ac-ba2f-8851c7ea75cc,KR,52,56,0,0,0,87800,14,46,0,0,0,4,0,5,5,751
265c6517-6e19-49d4-981c-3e25d7a68858,PT,71,6,16,16,640,219920,492,0,0,6,6,0,0,9,17,872
562ca79c-614c-420b-ac79-d2a3fcf1773d,CO,70,0,4,4,0,115160,442,0,0,10,8,4,0,6,40,759
88d12d3f-ea79-4585-9c7e-b9f9081c091c,BG,96,78,3,3,900,354800,667,27,0,0,0,4,0,3,29,1271
bfc1208c-82d8-4975-bb51-b52d3eac5684,UA,71,2,1,1,0,115160,405,0,0,9,7,2,0,2,40,725
3fde1650-bbda-4aa1-8ca5-20aa4ee89a3d,DO,82,4,9,9,810,200300,416,3,0,7,4,5,0,14,16,803
8f1384cc-de4c-41c4-a3e3-a5ff443d15df,BM,89,3,1,1,773,193700,653,2,1,6,4,8,0,5,40,901
260a305d-7808-46a0-822e-e35fff98ef80,IN,80,0,0,0,0,105620,296,0,0,4,3,0,0,7,1,645
bbffdb41-5a5e-4a46-acf6-4c527bb59f19,KG,79,11,0,0,0,76660,286,1,0,3,3,0,0,4,13,635
f5ace68e-7c00-436c-9aa7-9a8daed0de3f,MX,42,4,0,0,560,71660,161,0,0,0,0,4,0,8,17,489
a2bacbcf-73dc-40c3-bfbc-553305dea14b,MX,67,0,21,21,1250,322500,1078,0,0,0,0,6,0,4,75,1102
af56a5c6-de7f-40a3-ace4-3f21dd55b55b,PL,155,13,0,0,254,352500,604,3,0,0,0,0,0,1,1,1025
dfd77dcf-584f-4dab-aa6a-37839b9df0a7,DE,114,8,0,0,299,185860,542,1,1,6,2,0,0,8,29,946
d3edaa56-1088-400f-b0e3-bdfc52d28365,PL,70,0,5,5,695,105800,408,0,0,8,5,5,0,3,40,769
0c8c55f0-edef-43fc-9fc1-fcaf11be7b33,ES,111,11,0,0,620,202500,683,8,0,0,0,10,0,1,40,1007
92be14c4-e5ee-4d15-aa8a-deddb98b3723,PT,60,24,3,3,0,125120,355,1,0,0,0,7,0,6,38,809
e7df2656-5db7-4fec-bf05-aee7d20fc9e6,BR,101,1,4,4,200,105000,332,0,0,5,3,9,0,1,16,734
1c24e617-9243-4e9b-9f13-10b29fc05ffa,JP,70,9,4,4,1110,185620,749,0,0,4,3,4,0,3,54,923
2c7a2148-30eb-4a43-a547-078c3703349c,BR,68,38,0,0,0,106020,197,9,0,0,0,4,0,2,13,718
783584f0-71e2-4b01-8f0c-9a68e1d05b31,IN,72,0,11,11,740,172360,433,0,1,7,6,5,0,4,40,879
69c65a8a-2ced-4224-b7e9-702a2af82859,JP,106,15,0,0,0,233660,698,2,0,4,3,0,0,1,50,1037
66626c4e-0508-4837-a597-92aef736ac9b,BA,70,9,0,0,450,115160,401,0,0,13,7,3,0,1,40,767
ec0e8e24-835f-4f8b-9efb-21b16f3d9c46,PE,117,3,0,0,540,181220,412,1,0,0,0,5,0,1,0,753
c386f226-1c07-4380-b257-dca15fb0e668,ID,70,5,1,1,0,42420,120,1,0,11,9,0,0,6,0,586
c62ea920-a032-4aae-a7c3-5ffce0da80c9,AU,99,32,0,0,900,243500,662,14,0,0,0,6,0,3,46,1113
e93c135b-f95e-4885-bbab-f39cc4443be6,ID,72,0,0,0,100,110020,371,0,0,5,2,8,0,18,43,805
d1c19757-2d16-40b7-b172-4e60e7315272,IT,51,1,0,0,0,55200,136,0,0,0,0,0,0,5,27,553
1d6f481f-bddd-493e-bdb6-81ea8d27967a,PT,42,56,3,3,0,115160,172,4,0,0,0,9,0,2,10,691
fdb26370-bac7-4ec7-985e-2ba9137a1dad,SE,70,50,2,2,60,219920,348,14,0,1,1,2,0,7,16,952
a15f27af-8e01-4da9-8081-1cc0cb4d358d,IN,65,1,0,0,610,169260,634,0,0,0,0,6,0,5,81,978
03c13fe1-8c13-4520-8c61-0e5ac205493c,LK,70,0,1,1,400,71660,230,0,0,16,9,0,0,1,0,492
c932b20d-5004-4f81-a2ab-a1a2ec30b6e0,ES,68,23,0,0,0,115160,383,5,0,0,0,6,0,1,40,799
d4015001-4c19-44ed-928c-ab0a5474be33,CZ,56,56,0,0,500,169560,137,5,0,0,0,3,0,2,5,756
078deaea-abda-4357-b2c7-2af92614d477,MX,57,11,0,0,0,57200,174,0,0,0,0,6,0,8,20,625
c66108c1-acc7-48f4-abdf-ea748b82053b,MX,58,55,0,0,0,157520,206,7,0,0,0,5,0,2,15,771
0425ecfb-69e9-4937-ba96-bdfb2cc23201,UA,70,1,1,1,0,106120,409,0,0,16,6,12,0,8,40,806
a4de2b0d-4872-4193-83d5-ac6b511cdfe2,CL,71,1,0,0,650,146300,432,1,0,9,6,7,0,4,40,753
9906bac9-aeee-451e-8b69-3bd1a7cbad38,CL,110,2,15,15,367,198500,528,2,0,7,3,12,0,1,22,949
91c58dbf-d6e9-4805-8d54-e35763dcc02e,CL,102,30,0,0,0,169160,266,4,0,0,0,7,0,2,0,791
4c411b42-6506-4b14-9db7-8f36ef9ccd61,US,70,0,0,0,0,58800,158,0,0,2,2,26,0,1,0,468
13e4f2ed-43e1-4271-8242-64120c10241d,VN,99,3,1,1,900,198060,523,0,0,3,2,1,0,4,35,852
07d3d0fc-cda4-43bc-bb2e-a6b284b3fade,RO,105,5,9,9,1281,365900,1239,0,0,1,1,10,0,8,80,1301
ba505c3c-cb37-4cf7-9da7-b634e7c95190,KR,69,19,4,4,700,152420,681,9,2,6,3,3,2,4,8,802
73228eb9-f831-4294-ab2e-c65940b0a9f8,IQ,116,2,4,4,0,171620,424,0,0,0,0,1,0,12,9,937
2d1c6a0f-55e5-4ebf-9f5d-41ecd45f2fb1,MM,88,1,27,27,1350,519200,1588,0,0,17,8,13,0,5,4,989
cbdb9820-a6a5-4707-afe2-5dc268929732,SE,43,0,5,5,400,135500,511,0,0,0,0,7,0,2,80,828
92cd8eae-4d2f-4cfd-b21e-b514c248b41b,DE,96,1,0,0,200,133500,423,2,0,3,2,4,0,13,2,673
f4e963af-4290-4f75-a399-c15a438bc225,TW,79,8,4,4,700,161420,500,8,0,4,2,0,0,6,48,916
462eeaec-d3e0-4e9d-b293-e900e0518d42,IL,41,18,0,0,0,28400,149,0,0,0,0,7,0,1,13,457
ff2147a9-e5fc-42ea-a544-f5251de114d5,BO,76,0,1,1,400,169160,456,0,0,13,10,3,0,4,40,764
75e4961f-4330-429d-8878-8885bc4376d8,RU,85,51,0,0,0,247920,384,22,0,0,0,0,0,2,12,946
25cfd7e3-f6df-4a81-8ebc-b4f4d63b67ee,IT,94,9,1,1,0,220520,364,1,0,3,3,1,0,4,24,781
f86f071c-9a21-462f-a09b-8c9e3e9bd927,ZA,50,0,1,1,450,19820,289,0,0,0,0,25,0,7,8,547
525a848c-cc95-458d-aead-579fa9a6e48d,ES,72,16,0,0,0,135500,148,4,0,12,9,1,0,7,3,611
fa535fdb-bda0-443a-ab28-d920bd5d9310,VN,35,58,6,6,750,196260,382,48,0,0,0,5,0,2,26,867
14511664-9c1f-4afe-aa40-fc0ed36c1bef,US,70,12,0,0,250,105920,418,1,0,7,5,2,0,1,40,801
4d41115c-5711-4e0b-8ab2-47dffcf7e7fc,AR,70,0,0,0,400,115160,433,0,0,11,5,8,0,2,18,635
0e11bee6-186a-45e0-b662-327c2ab5c89e,US,65,6,1,1,650,125620,535,0,0,0,0,3,0,1,45,766
5f25df29-bf7d-4474-9804-04da3ce54ca5,US,82,26,2,2,0,206600,438,0,0,10,6,0,0,2,40,982
1f2d0bf4-9810-47e3-86ab-372552a63492,MX,71,1,10,10,250,193700,489,0,0,3,2,19,0,2,40,794
de98dd01-68f4-4170-9acd-a5165a5c575a,BR,71,1,5,5,1250,234060,1014,0,0,0,0,24,0,13,52,926
9a279d60-07ca-4676-8193-fc3688d7bc65,BR,70,33,1,1,400,169160,404,0,0,7,4,2,0,4,40,905
36e456e0-9870-475c-92b3-f4abf6eeefc1,IT,96,11,1,1,250,189620,729,2,0,4,4,5,0,3,25,879
1c67d1df-308b-4edb-b32e-f444af5494ab,RU,81,1,6,6,600,157520,504,1,0,0,0,9,0,4,40,796
1e5d5698-b3a9-41e6-9e6a-2ae75945b252,PL,74,12,0,0,0,124820,289,0,0,0,0,16,0,1,40,830
6ca6ad73-e5c0-4530-8426-d42e78691f9f,IN,91,2,0,0,0,135500,298,0,0,14,11,7,0,1,1,604
d0a5f87c-e95e-4ca1-9329-c545a7e06e17,BR,38,41,0,0,0,28400,412,0,1,0,0,1,2,1,5,569
a99c7985-694d-4655-8f21-47c954878f09,PL,129,0,2,2,285,326800,856,0,0,11,9,1,0,2,50,1107
dbbc490b-fb4f-4c8a-b565-671a9d1ddd98,JP,83,1,3,3,0,85900,405,0,0,0,0,4,0,4,40,794
6c71ee7f-59a0-4c6b-becd-4271464f4f77,PL,112,0,0,0,0,547400,475,0,0,31,21,0,0,3,80,1261
8b97c58e-6543-44c0-918f-eae13246009c,IT,66,2,11,11,840,161320,443,1,0,0,0,4,0,1,17,771
e408e50e-8774-4088-aa7c-7a53744bda6f,DE,82,0,1,1,0,157520,454,0,0,14,12,7,0,8,9,678
5863c024-536a-4c54-8397-1803542b72da,BR,70,5,0,0,240,69660,385,0,0,1,1,15,0,6,49,773
45316519-06d4-4818-aad4-7cd0ac63ade5,BR,55,15,11,11,400,87800,301,0,0,1,2,2,0,2,1,516
088da045-fbc4-4d1f-960e-e24a004960c2,BR,91,11,39,39,1800,416900,1597,0,0,6,3,16,0,24,74,1543
0f4b6224-5cb1-4644-b1df-6b65661f06fb,AU,76,0,7,7,630,169160,631,0,0,9,9,7,0,6,20,795
9397965a-deb3-42a8-b479-b191739b45e6,BA,67,6,8,8,820,157520,436,2,0,0,0,13,0,3,40,854
31de4f02-26b0-4679-8cc7-a9feb84afaa5,NO,121,10,4,4,300,277400,719,10,0,7,3,2,0,6,40,1103
3f0d56ac-ed2d-4b35-8b43-4e92d1f9f95c,RU,96,1,34,34,0,233660,624,1,0,1,1,6,0,6,15,944
43e15aa5-6474-4a27-9914-1398b0f541ca,IN,83,10,0,0,806,240460,2345,10,0,5,2,11,0,11,48,1111
6f5376dd-1b20-486e-8083-c0bd63f92524,RU,50,63,9,9,400,193700,276,63,0,0,0,1,0,4,27,990
f53a5e96-5f81-4b34-950f-76af23db3a65,GT,71,43,0,0,0,219920,393,0,0,0,0,0,0,11,40,979
551c3f43-a869-48a3-bb5d-a11d289f6a6e,DE,49,68,0,0,0,135500,83,1,0,0,0,8,0,8,22,863
1bf559c5-94e7-428a-b287-3805f8a9001c,MX,110,4,0,0,800,220120,648,0,0,10,9,0,0,3,40,990
a95bb84f-f8ea-40fa-a660-7152fcc49733,GR,132,0,0,0,0,228020,743,0,0,0,0,1,0,4,40,1034
41f7ad65-54b7-44af-ba14-73a3fb620f9b,BR,131,4,0,0,800,264100,901,1,0,7,5,0,0,3,26,987
22757c97-f411-4501-8fee-287c182163b2,TR,102,15,3,3,0,262400,608,0,0,3,2,0,0,6,56,1112
3cae1726-be20-4e02-a481-dfcf25a91932,UZ,55,13,4,4,430,106920,289,0,0,0,0,6,0,8,1,572
6fa8429a-d21c-4702-aab4-56db0e75103c,KR,125,0,1,1,245,238860,717,0,0,3,3,1,0,3,29,935
839bd6bf-929d-4b99-87fe-b9fca3a6be14,IN,100,0,7,7,250,135500,315,0,0,6,2,0,0,5,6,718
73267df4-fc8b-4383-b20a-dad52f36e3d3,IE,84,2,8,8,1360,307400,1192,2,0,11,7,6,0,6,60,1119
4aba6c0f-b4cb-4a39-bc4a-75133e705721,MN,139,4,0,0,580,279100,860,0,0,1,1,13,0,2,9,959
8a2651ea-0acc-4aab-89f3-5ae315c84ec7,UY,90,5,0,0,1080,337400,1446,0,1,4,4,11,0,3,0,640
9d813e29-6430-4ce2-9604-113ff82cece5,CH,70,18,1,1,477,157520,418,18,0,11,8,6,0,3,40,836
d71422a3-2a84-40f0-9b63-ee04ddb4fee9,DO,72,0,0,0,400,79620,217,0,0,17,5,5,0,2,11,583
585f452e-5ef4-4c3d-aa4b-7bccc9ccae25,AL,115,0,0,0,1076,336800,1008,0,0,3,2,10,0,8,40,1051
5f91b648-1de6-4d25-868f-8a7c3c15bae3,GB,73,76,0,0,0,169160,165,7,0,0,0,6,0,2,0,921
c84d9396-b890-442d-bd96-fc9f45aa65a3,DE,138,2,5,5,800,262400,701,0,0,3,2,4,0,3,17,1020
7812b72a-63af-4b65-9ff5-e48f3534558d,HU,123,10,3,3,1010,274820,658,0,0,4,4,2,0,2,16,959
53d72830-33c0-44b0-9aaa-f7e7bbae70ec,TW,42,3,0,0,400,81420,238,3,0,0,0,5,0,2,39,612
f0805977-db6b-45a9-93e5-166f74afa88b,MX,69,11,0,0,500,109020,344,11,0,5,2,0,0,2,17,728
ed26b21e-b5a0-4096-a6a9-69b2fe03c262,GR,101,2,6,6,217,220300,700,0,0,7,6,8,0,7,10,790
6cee3f2d-4bc7-47a5-8cfb-292ee85000e4,LB,65,43,0,0,500,150100,237,1,0,0,0,1,0,5,14,860
e4fdc5e3-4921-4a6e-9f22-f873c07a015b,BY,52,63,7,7,540,181220,186,9,0,0,0,5,0,2,12,858
752a1a12-efd3-4e70-9179-c148dac77684,BR,56,1,3,3,250,71660,272,0,0,9,7,0,0,4,10,479
e7adac42-605c-4f40-88c1-4c892a0ca693,VE,55,31,1,1,400,96500,152,1,0,0,0,5,0,6,11,606
5ed3fedc-1995-454b-a4ff-fa87c6c79c06,NZ,64,7,20,20,900,247820,639,0,0,0,0,6,0,4,80,1141
b2cafd8a-58c1-47af-8376-b0239fb929af,SI,81,3,0,0,960,193700,612,3,0,10,8,14,0,10,16,767
cfca581d-9b59-429d-9d23-94227d5ec9b4,AT,70,4,13,13,820,237960,807,1,0,1,0,11,0,10,57,1056
865ba756-dff2-48e8-ad95-91b4a03a4d03,MM,75,30,5,5,250,208220,478,0,0,6,6,3,0,3,22,875
c0336c4e-1fa3-4fcd-bd09-b37bf53a0ed9,CZ,111,4,6,6,450,204500,643,0,0,7,5,3,0,6,21,944
f91d144a-05da-4026-a920-add7e4038e83,RS,77,0,0,0,0,77520,228,0,0,14,6,0,0,6,7,559
9c7e56b1-1ec9-4fb7-8094-3fc0d83aae0b,0,84,2,5,5,0,169260,676,0,0,16,7,8,0,15,40,876
ade57d06-7f5a-4e9c-8966-52d0e4f9395e,UA,49,20,1,1,370,19820,269,0,0,0,0,6,0,6,37,729
8f6910df-684e-4b6d-8de4-feace3cf9f5f,GR,73,0,0,0,0,125120,251,0,0,7,5,0,0,3,25,641
ad31de94-c616-4827-b996-b410a6a84627,US,42,51,0,0,0,77520,122,27,0,0,0,2,0,1,5,652
8dcfc6e7-4bae-4992-9235-c2be81160936,NL,70,2,12,12,1172,249120,773,0,0,5,3,4,0,2,69,1076
023c48e3-750f-45dc-9f4e-5f860d18f019,US,95,60,0,0,0,307400,375,16,0,0,0,1,0,7,0,956
cc00774f-fa6b-48f9-a868-aa0919e8bd58,ID,96,0,0,0,305,194800,495,0,0,5,3,15,0,1,32,825
f38d52eb-b1a6-495e-a040-f77fc4b6a16a,ID,42,4,44,44,1120,195600,879,0,0,0,0,6,0,7,30,954
9652aead-ecde-458a-a3dd-ebce0c1beb60,VN,134,0,0,0,1362,266920,1076,0,0,1,1,26,0,10,1,990
40956432-b014-493c-9316-c5241b81adef,UA,31,68,0,0,350,146300,258,13,0,0,0,7,0,3,40,867
b5b74be8-623a-4978-b9c3-481ac2a7ea18,BR,69,0,0,0,260,58500,128,0,0,6,3,8,0,1,1,511
434026a4-ede3-446d-9162-bfbb50431b04,GT,82,43,2,2,600,89100,468,0,0,4,4,3,0,3,32,949
dfb60508-2f38-455d-a93e-f82c222777f8,BR,76,26,0,0,100,211720,505,25,0,0,0,20,0,1,30,848
9adbae58-f47c-4ece-a323-5303962bd969,MX,61,27,0,0,546,109820,151,22,0,0,0,4,0,5,12,657
a56797f2-838d-4253-9dfc-427eec3a2416,KR,68,22,0,0,534,125120,266,6,0,0,0,8,0,2,7,683
3f013bf0-1c3f-496c-86c2-677fae78dfef,KR,63,0,7,7,82,90200,189,0,0,0,0,14,0,2,40,670
83fc648c-9d4d-41ed-be3f-189f68a674f7,DE,64,74,0,0,0,206600,190,73,0,0,0,4,0,3,28,1049
01aa9da5-8da9-4149-aeba-df32b4462172,VN,81,8,3,3,870,206600,589,0,0,5,4,10,0,3,45,994
52098199-6cba-419c-8f1c-510db93fa12d,DE,82,2,0,0,0,160020,402,0,0,5,4,0,0,3,15,679
d1c287f8-5b76-40a7-a980-d860b6f48305,AR,86,44,6,6,500,307400,496,0,0,4,3,3,0,3,10,927
be5a5e19-2457-4004-9196-ffb59375ee94,MX,20,46,0,0,0,62220,188,1,0,0,0,10,0,1,28,569
68a43107-6697-439c-85b9-235cfea74da6,PE,66,2,0,0,572,59700,320,0,0,0,0,22,0,4,0,699
529566aa-60b5-4f7d-895e-7a5fd84f40fa,JP,43,71,0,0,0,144300,178,69,0,0,0,5,0,3,26,916
df0d052c-b4a5-43c8-a55c-8c9fdff556f3,TW,66,2,1,1,0,71660,406,1,0,0,0,5,0,2,40,699
27d30d74-82ed-4ed9-91f5-f0d028747b35,KR,107,1,0,0,298,172360,508,1,0,2,2,0,0,1,20,767
a5fbb84c-5054-466b-a411-374a22fc1a3a,DE,86,7,4,4,800,170160,536,7,0,12,8,6,0,7,10,758
2c4465bd-46dd-4ea8-8f96-74e7bca1ac9f,RO,109,6,35,35,860,412400,1442,0,0,2,2,3,0,6,49,1297
49878159-70ea-401e-83a6-f0cf158ea0d6,ES,31,55,0,0,0,135500,258,0,0,0,0,2,0,2,31,709
a7509e6b-6464-4198-a6fe-12ad88980eaf,KR,105,1,2,2,0,193700,638,1,0,3,2,1,0,2,40,960
d418869a-96be-4938-a647-d99cc4adc7f7,NL,71,0,4,4,268,142820,488,0,0,9,7,4,0,2,40,751
f009ae6f-ee37-4f2c-b668-3ca210d61b65,UA,101,1,7,7,0,181320,575,0,0,0,0,1,0,4,14,793
41badcc5-1b99-4b71-b72a-a136c69025b3,AR,69,10,7,7,500,115160,398,0,0,3,2,20,0,4,20,704
9b0e808b-2845-4ddb-b11f-b994c42bd4a1,VN,65,0,3,3,320,96500,360,0,0,0,0,3,0,3,42,759
a54e017f-1d09-4b1a-85a9-bcd22d56d08e,TH,117,6,0,0,810,256520,809,1,0,2,2,8,0,7,40,1062
784530b5-7227-43d0-b9bd-5bbb38b2ebc1,RU,70,17,5,5,450,150500,575,14,0,3,2,16,0,4,64,1077
0c39c0c8-55a6-44fb-91f0-ca0b80c000f0,HU,70,0,20,20,342,213700,734,0,0,4,2,4,0,5,51,931
ec0688af-2400-4d95-876e-50e8e28505bb,TW,78,22,8,8,1280,173300,1127,3,1,2,2,5,0,9,69,1272
62d0612b-e2b0-4f2f-a155-2f84874f0b60,ID,59,0,0,0,0,0,0,0,0,5,2,0,0,14,5,557
b4a92c64-1b61-4828-b240-9760d8d49334,PL,77,4,0,0,210,125120,519,3,0,4,3,27,0,10,31,765
7fb99977-dbff-4387-9125-125073cca762,PT,72,0,8,8,250,132620,356,0,0,13,9,4,0,5,15,664
3a16e871-f4b3-4f59-9a5a-0a59533ed3c5,JP,34,76,4,4,650,181520,528,59,0,0,0,11,1,3,40,1101
64a14a33-5d01-4640-b74e-4c8bbec8f413,PT,83,6,0,0,120,146300,277,0,0,5,3,4,0,2,8,666
