,gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num,label
1229,76783eeb-30eb-447f-ae67-2e1723898115,IN,74,1,25,25,730,206600,513,0,0,8,5,11,0,2,18,876,0
1230,d3026a19-4262-43cd-925a-60f0d1774374,TH,58,1,0,0,0,10100,0,0,0,0,0,2,0,5,1,811,0
1231,743376ba-8528-470b-a480-27015b2466fa,VN,110,1,22,22,30,169160,765,1,0,4,3,5,0,9,25,1036,0
1232,d06839ff-f3c7-40ea-a2b5-5a6169b798a0,AR,70,3,0,0,100,103620,288,3,0,10,7,0,0,3,40,707,0
1233,f0fec266-53c7-40b1-a579-539dc5278271,MX,104,3,1,1,219,148600,282,0,0,1,1,15,0,2,5,708,0
1234,a42d9849-d3ce-492e-8c63-21484a763967,PH,50,23,5,5,0,87800,187,0,0,0,0,0,0,2,10,550,0
1235,5f577315-8779-4bc2-94d9-f7ebde5d5f82,PH,73,4,9,9,50,94300,286,0,0,6,3,4,0,1,9,592,0
1236,a4c333d8-6f83-4e1e-ad0f-98ed3d0301a8,PL,124,13,1,1,250,208220,508,0,0,0,0,0,0,3,8,901,0
1237,fd85035d-c2db-4bc6-ae23-43d24707070d,US,47,57,1,1,480,181220,397,17,0,0,0,6,0,11,14,886,0
1238,70173398-61f2-4854-835c-f957e480ccb4,PK,69,0,0,0,0,67820,144,0,0,10,5,1,0,5,2,573,0
1239,ac0a176c-ba0e-43a1-812f-80e15858fd63,0,79,7,0,0,0,77520,162,0,0,5,3,2,0,2,10,648,0
1240,aa6a4bbb-0f8f-411c-8402-a5da35a643bb,DZ,90,8,1,1,413,158920,499,7,0,0,0,3,0,7,35,874,0
1241,5f21bf66-9374-4b2f-b116-209f4fe4c122,MX,50,8,0,0,400,54400,381,1,0,0,0,11,0,2,45,712,0
1242,c29e2d61-9d3d-4fe9-909a-16333bff3e9e,PH,101,0,0,0,147,160000,377,0,0,0,0,2,0,5,19,854,0
1243,85582cbe-ac91-414b-8baa-323c37b2e78e,LT,69,0,0,0,176,159220,464,0,0,6,2,9,0,1,56,780,0
1244,91372501-300e-4c15-a066-dff343f35ed4,IN,57,0,26,26,100,133500,130,0,0,0,0,1,0,3,26,802,0
1245,5e77465d-ff7d-4906-96ff-bc486ddacb3a,RS,71,2,0,0,0,57300,148,0,0,8,6,18,0,2,8,604,0
1246,1b8938b0-6b9f-4f8f-a7c4-8a32f8ae7d22,US,45,36,0,0,99,95700,168,5,0,0,0,1,0,1,40,739,0
1247,55fb4dd4-7910-4b4c-a3b8-4033078cfbab,RU,80,7,0,0,160,129520,207,7,0,2,2,3,0,7,10,715,0
1248,4d9860fb-f59b-45b0-98f8-909f6c6ca790,RU,56,40,6,6,430,135500,267,3,0,0,0,0,0,4,11,775,0
1249,81b150aa-acc7-4abd-8d9e-6b8c47e63395,HK,66,46,0,0,400,124500,323,19,0,0,0,2,0,1,17,830,0
1250,c8700622-9b9c-4ddc-9631-ca02e89940d6,ID,54,2,1,1,440,150600,449,0,0,0,0,12,0,8,66,891,0
1251,ca2c2877-9af2-439d-b682-86424df0a198,RU,87,5,1,1,880,115160,552,0,0,8,6,1,0,8,15,761,0
1252,3533dd21-69da-417f-a7dd-b425b6dfd311,VN,128,0,0,0,493,277200,1033,0,0,17,8,8,0,18,29,1096,0
1253,0fbd26f0-b95c-4f24-804e-923afad63a30,AR,13,4,0,0,250,3720,40,0,0,0,0,0,0,1,0,116,0
1254,8d388444-e6c5-4e6e-b711-406d369924a9,SV,66,15,20,20,0,138200,337,0,0,0,0,6,0,2,17,790,0
1255,0e35be8e-920c-48ce-9248-35d7dd68e5a4,BR,54,30,4,4,250,127720,285,28,0,0,0,2,0,7,41,864,0
1256,13ef0512-6613-486a-9941-026504a08e65,MX,40,48,20,20,0,219920,298,4,0,0,0,2,0,4,40,1013,0
1257,bab40e49-a507-40d3-a556-cfc389f27a8f,BR,60,19,0,0,350,96500,390,2,0,0,0,6,0,3,70,945,0
1258,23cef0b2-4fc9-4f8b-a5f8-0d14bba46d38,VN,80,10,11,11,990,172460,607,9,0,7,3,7,0,3,38,1003,0
1259,a30f87a9-2920-4556-bf66-a4dc9a10d693,RS,69,40,1,1,419,221620,420,2,1,0,0,1,0,3,40,930,0
1260,76ac74bd-9b60-4a30-8e92-a5626fa08c5a,VN,73,0,0,0,100,96700,288,0,0,4,3,0,0,4,40,799,0
1261,3f4bd924-9675-4d20-a81e-1c4e9db0e43a,JP,12,12,0,0,0,8100,0,7,0,0,0,5,0,2,0,175,0
1262,1cc6db92-8cb1-49b4-9f45-37d1759f0886,AT,90,48,1,1,298,222120,404,22,0,2,1,1,0,3,15,987,0
1263,0c57a6dd-9a08-4f47-8af9-50870537ff20,IT,69,6,0,0,419,64220,157,0,0,1,0,24,0,7,2,600,0
1264,f2726d3d-9213-44fc-a172-76de2fc8771c,JP,105,0,0,0,373,180760,576,0,0,5,3,0,0,5,40,925,0
1265,aaac8410-ad3d-4d82-ad63-06e3e82fbcee,UA,35,46,7,7,250,146300,276,46,0,0,0,2,0,9,29,864,0
1266,553c7b9a-6c8b-4ff8-b87d-fbe2f000cb6b,IN,88,4,13,13,1050,234160,684,3,0,3,2,15,0,7,19,894,0
1267,4a0f75fa-f0d9-48c4-a1bc-ead537ffbc66,US,84,0,0,0,92,114820,268,0,0,5,2,0,0,4,14,712,0
1268,709b08f9-7198-4a65-86b3-718de94c0ea6,RO,74,9,1,1,250,194200,774,8,0,3,2,5,0,6,65,1020,0
1269,6655721b-7b8c-4fb4-ad6b-53f6f7958063,PH,75,0,0,0,0,105620,613,0,0,0,0,0,0,4,103,1059,0
1270,e84c4495-984e-498f-8778-6ceaa4d693f8,US,103,1,0,0,335,171420,514,0,0,4,3,4,0,5,40,918,0
1271,f9e9c33e-7ad3-4d7c-bbdc-faaf46cb928d,CA,75,0,5,5,0,71660,158,0,0,1,0,1,0,5,6,593,0
1272,da21ebba-6be7-47a3-ac7f-649b7f3a45e9,BR,60,34,0,0,600,107920,300,0,0,0,0,7,0,6,20,762,0
1273,d5d89e92-ea5a-447a-8c18-587e4b0215ea,FR,80,23,11,11,500,206600,246,0,0,1,1,1,0,3,10,804,0
1274,260843d5-353c-46ca-92ab-31ba7a2b6b49,RU,66,0,0,0,1440,487400,1543,0,0,0,0,4,0,5,152,1438,0
1275,0581d718-a234-42ee-8ceb-3c84fa44d0e0,IT,81,7,0,0,600,179220,440,7,0,0,0,8,0,1,40,785,0
1276,a7c64828-7752-417a-a5f3-8855ce40cc47,MM,50,3,0,0,311,180460,586,0,0,14,5,10,0,4,29,562,0
1277,16e15c11-4654-4479-85f3-c11f99a91f8c,RU,73,4,11,11,560,237560,669,4,0,7,6,17,0,4,41,962,0
1278,0dc73f40-e3d9-46a5-9684-5a677413fb3f,US,73,7,8,8,0,81420,124,0,0,0,0,1,0,8,1,610,0
1279,bd18c54b-a90a-4d73-96d8-8979f3aa1c2b,BR,79,4,20,20,0,125120,516,0,0,5,4,8,0,3,40,923,0
1280,2246ee37-5cfb-40d3-9b11-1ae5c4770fd6,PT,75,1,9,9,490,126120,314,1,0,5,4,6,0,2,5,651,0
1281,4f213433-f758-4067-936c-7b5a77b58185,IR,71,29,5,5,400,223420,387,29,0,7,4,5,0,1,20,841,0
1282,cf554a82-b1f0-45bb-a12d-ea40d66abff6,TR,95,3,0,0,400,149400,407,0,0,2,1,0,0,5,21,790,0
1283,4a7990ef-ddd3-4636-99fb-abd87b2ab4bc,IN,71,0,0,0,0,87800,276,0,0,10,6,8,0,3,13,565,0
1284,a264fa30-cac0-41f4-9adb-a9a47a26bf86,BR,85,26,0,0,200,169760,410,22,0,6,3,4,0,1,40,917,0
1285,c94bd80e-a25a-461a-8bdd-a7a2e3a2a666,UA,72,20,3,3,250,223160,437,17,0,0,0,6,0,2,11,739,0
1286,d560347d-d3ec-4a29-98db-d50efcc8eac6,MX,61,62,0,0,0,181220,192,25,0,0,0,3,0,4,10,889,0
1287,5154a85c-3b66-41ed-8cab-8bf2f44e0cd6,VN,53,82,1,1,0,0,0,81,0,0,0,0,0,10,21,1105,0
1288,93b79fb9-3b84-4fc4-a2d1-5497af764f42,ES,92,0,0,0,120,105620,385,0,0,0,0,0,0,6,0,613,0
1289,46384a74-61d1-42c3-bc66-d50fe076f9d8,BD,90,1,16,16,540,269600,521,0,0,5,3,0,0,3,36,924,0
1290,4b16bc51-8028-44e8-9ee5-1ce7710906bf,0,70,0,1,1,500,105720,478,0,0,13,8,3,0,2,40,726,0
1291,a97a00cc-5746-4a85-b889-b0a81f08135a,VN,71,3,0,0,120,66600,196,0,0,7,3,17,0,2,2,513,0
1292,124770ea-44ed-435f-b7f4-0631e5962bf3,IT,70,1,0,0,300,109220,410,0,0,4,2,0,0,4,40,732,0
1293,f447c696-e516-4481-a381-399541096a29,PL,90,0,0,0,300,125120,390,0,0,3,2,0,0,1,18,691,0
1294,8451c8b6-19b8-427b-9b94-ae4dba553844,AR,82,8,0,0,699,179220,569,4,0,6,4,4,0,3,40,853,0
1295,03cb65c5-ddaa-46b6-96c8-0f9dbaf5e7fb,AR,122,0,1,1,120,206600,454,0,0,0,0,0,0,4,1,861,0
1296,5f6d5cdc-3874-4ff8-be00-4438c7814a66,TH,95,4,1,1,0,104120,336,0,0,6,3,12,0,1,0,653,0
1297,17158834-18b2-4259-aa1b-ed9ce6282999,TH,59,0,2,2,120,64220,199,0,0,0,0,0,0,4,6,481,0
1298,9ef7eb4e-6e50-41ae-ae45-22a56356c8cb,KR,64,9,0,0,250,57200,202,8,0,0,0,7,0,3,17,614,0
1299,312a99f3-db06-4149-9288-a6a4cf30bd5c,KR,156,6,1,1,0,395400,1281,5,0,4,3,5,0,5,18,1164,0
1300,12bfcac4-bca6-423d-9a37-be31ff20e2bf,KR,105,9,0,0,1007,197900,613,2,0,4,2,5,0,8,10,943,0
1301,c9c21823-9cce-4849-9b3a-f4162d17144f,ID,72,0,0,0,99,107820,267,0,0,0,0,0,0,7,29,794,0
1302,9e91c2b5-a7a6-41b9-abbb-cc115a671b07,MM,72,3,27,27,150,337400,1045,0,0,4,3,9,0,6,0,691,0
1303,2c7ceb9b-f779-44d6-b944-7886c2cd107a,MX,70,8,13,13,570,132620,274,1,0,1,0,7,0,6,7,726,0
1304,60dee6b4-6a5c-470b-8c36-e0bc4a7b8c63,RU,88,8,0,0,400,234260,718,0,0,5,2,0,0,11,84,1138,0
1305,0e1d3b20-22eb-4c55-a6ce-3a4f88228487,ID,80,3,0,0,95,114220,288,1,0,0,0,6,0,2,40,841,0
1306,a62e51b1-6e0c-4b95-a265-6c769cf90dab,MX,62,2,6,6,100,75660,186,2,0,0,0,3,0,4,17,580,0
1307,db417fcb-59bd-48d4-9976-cc27dc66d624,MX,80,6,0,0,650,120160,398,0,0,5,3,0,0,6,40,832,0
1308,3448eb60-cde9-427b-b4c4-a1d7204a0666,TR,134,0,0,0,400,219920,703,0,0,1,1,5,0,3,8,862,0
1309,1bb64323-15e0-4d27-816e-c2965a7608ed,CA,91,8,4,4,481,148900,844,1,0,0,0,14,0,11,5,801,0
1310,77598965-90bb-4368-ade3-28cb6f61063d,ES,60,5,5,5,200,83420,409,1,0,0,0,5,0,3,27,748,0
1311,755d71e3-28c9-430d-b247-cbff1ecff144,CL,70,13,0,0,0,146300,467,12,0,8,6,7,0,4,25,724,0
1312,fac7233d-47d6-4e5b-8a88-4098f3effb8e,IN,91,5,14,14,1000,105620,605,0,0,1,1,6,0,4,21,895,0
1313,4a243f96-cddc-4fc4-8a81-df3de371732e,IN,88,0,0,0,120,113160,408,0,1,0,0,0,0,7,40,894,0
1314,da635ca3-c32c-4eeb-9613-c93c806f18b0,UZ,80,4,23,23,0,221920,439,0,0,8,4,2,0,2,5,757,0
1315,1e1fcc77-1621-4840-8ffb-352c6c8abd07,TR,108,3,0,0,388,193420,518,1,0,13,10,11,0,1,20,900,0
1316,aaa143d1-2628-4966-90a2-55cbef4949f2,TW,69,0,19,19,779,171560,510,0,0,8,5,14,0,2,29,838,0
1317,8a1923b2-ab4f-48f5-969d-4a7184a932eb,RU,83,5,5,5,195,124360,351,4,0,4,2,14,0,2,29,750,0
1318,714c8a4f-9200-4c94-9823-ce630ae12b60,MX,56,27,2,2,0,146400,188,0,0,0,0,0,0,2,25,679,0
1319,8fed9ba3-e452-4c81-bee7-3e0eaa6bb4c1,BR,85,4,12,12,850,237700,630,0,0,4,3,0,0,3,47,952,0
1320,82ed88e1-b630-4a1c-a1cc-6a57e097d00f,IN,131,2,0,0,558,219920,656,0,0,3,2,0,0,3,40,1095,0
1321,1d1987c4-206e-446f-9321-7afcd129a49a,IN,88,0,0,0,0,87800,257,0,0,0,0,52,0,2,1,633,0
1322,ca7b3ee8-4524-4bf0-aa33-72d8b215d9b0,PH,62,0,0,0,2,48600,20,0,0,0,0,13,0,1,2,535,0
1323,e101dd40-1e1b-40b9-b634-283edd95f277,MA,75,21,0,0,0,114460,120,0,0,0,0,0,0,1,0,631,0
1324,742d4357-a955-40ac-b57c-2d1680e9e633,ID,51,15,0,0,99,83720,146,0,0,0,0,17,0,4,30,713,0
1325,f9250faa-9e7a-4af0-9f68-27d688df424d,IN,75,0,1,1,0,125120,378,0,0,3,2,0,0,6,32,753,0
1326,bf88eb0c-9f5e-4bac-91f8-1ed9b07ccf0e,US,55,0,4,4,0,64220,215,0,0,0,0,6,0,4,20,538,0
1327,221f70b3-2572-40de-8fdf-593ee6dfd9e9,IR,71,0,0,0,0,87600,288,0,0,10,5,10,0,4,40,750,0
1328,b9b4046d-b1d3-48c9-9447-d4d486923836,US,119,2,20,20,0,292400,688,1,0,11,7,7,0,5,40,1128,0
1329,7b17533c-6e4e-4a51-a57e-ba6338435473,BR,53,64,0,0,400,206600,304,37,0,0,0,5,0,2,12,837,0
1330,b5311a3d-c289-4cfd-9601-b780bc99f267,MX,46,48,0,0,0,71660,81,0,0,0,0,29,0,1,0,568,0
1331,83ab85b0-40b5-43cc-ad78-eb77c9b2bf31,KR,75,70,0,0,400,157520,257,70,0,0,0,3,0,2,1,932,0
1332,a1401551-f7f6-4297-a955-4dcb66a1d6cc,VN,111,0,1,1,696,160700,445,0,0,1,0,0,0,2,1,783,0
1333,ca066305-966b-4ef6-b44c-f9b710dc7c08,VN,94,9,0,0,284,147900,426,8,0,0,0,0,0,2,39,877,0
1334,07be84b9-2f64-4827-b13b-cf9f68069ede,RO,119,2,1,1,700,247820,551,0,0,2,1,11,0,1,7,823,0
1335,7d34a22a-a35f-4cec-8621-ddb4fb8cf695,RO,70,0,0,0,500,100800,322,0,0,6,3,10,0,1,40,682,0
1336,c36e4fed-9eea-439a-8250-b2cb1fa7075e,CO,60,58,0,0,0,50300,72,0,0,0,0,9,0,1,0,666,0
1337,1d1ee4fb-13ac-4754-81e3-cfffbb05d1ec,IN,65,0,0,0,48,66320,187,0,0,0,0,8,0,3,13,634,0
1338,eed411f9-d0d0-4425-a48e-500e0f04275b,BR,41,62,0,0,0,169160,278,2,0,0,0,2,0,1,39,881,0
1339,58b7d10b-fd5a-44e3-9059-ea790e969a0e,LB,70,9,9,9,900,208500,588,0,0,7,6,0,0,3,45,913,0
1340,5c67c8a8-5461-4ffc-a73a-c0353fdbaed8,IN,69,4,24,24,262,147600,280,4,0,6,5,22,0,2,6,696,0
1341,b60a87a0-1ba3-413e-be1b-009a9b59fb3c,VE,69,1,5,5,0,105800,442,0,0,1,0,8,0,12,42,763,0
1342,8ac55ab1-73a5-414e-b94b-908dd909e9db,PE,60,7,0,0,1120,61500,1416,0,1,0,0,14,2,1,0,542,0
1343,236c5e30-feb8-4296-96d3-c58a223a75fe,IQ,70,11,5,5,400,71660,190,11,0,6,2,6,0,3,3,623,0
1344,96f8021b-0b16-4341-abd7-a13f420ee9b1,AM,70,48,0,0,120,135500,315,2,0,0,0,6,0,1,15,808,0
1345,cceefc12-8412-4ed7-b51c-942ef4f1f5cc,BA,70,0,4,4,0,105620,575,0,0,8,6,5,0,7,24,694,0
1346,9cec56e3-99db-4c19-9601-dbef1b4d5744,BD,70,9,19,19,400,169160,391,0,0,4,3,11,0,3,32,841,0
1347,0bc43353-97ce-4fb6-864c-4b0b573e2ae3,ID,131,4,8,8,400,293000,1231,0,0,11,10,6,0,8,71,1358,0
1348,a19ad132-b22b-4169-be9f-512589fd72ba,ID,70,3,0,0,0,96500,370,0,0,12,10,0,0,3,25,674,0
1349,6fed9372-15cb-432f-8448-92faf9667b63,RU,70,1,18,18,289,198700,561,1,0,6,4,8,0,5,15,726,0
1350,c3d0beee-ec4f-4f7b-910b-7f3a50aca827,RU,69,38,0,0,300,173560,450,0,0,1,0,2,0,5,28,869,0
1351,8ba696f8-00c5-4827-aa48-49d06ab3eec3,PL,40,65,0,0,600,126820,228,1,0,0,0,13,0,4,21,841,0
1352,e0a60edd-4a05-427b-bf63-b1c25b4c2ed7,US,70,0,1,1,695,109920,408,0,0,10,7,0,0,1,40,707,0
1353,d939172f-fb43-4a92-a46d-569f9d9db5d1,CO,51,52,3,3,500,106820,160,2,0,0,0,3,0,2,12,768,0
1354,fa69824b-dce4-4893-9a40-454010491c39,MX,61,0,0,0,0,44420,0,0,0,0,0,1,0,4,0,529,0
1355,e9bd7963-c813-4521-acdf-d34c091ddc90,US,102,0,0,0,783,107020,445,0,0,0,0,0,0,1,40,892,0
1356,025a32fa-3b8f-4d55-86c7-2f0199ca537e,LB,71,9,22,22,630,181220,443,1,0,6,5,6,0,1,40,948,0
1357,2a45b092-3353-4a2c-968f-7fcd14ee92af,HN,81,11,7,7,600,146300,416,0,0,3,2,0,0,2,26,833,0
1358,19aff9e4-8eb0-48f5-9f61-c346e7e706e4,US,68,14,0,0,0,87800,152,0,0,0,0,9,0,1,9,562,0
1359,09cbb6d8-3564-4311-bfa2-f491fca8e768,ID,70,0,0,0,240,107620,288,0,1,5,2,0,0,3,40,772,0
1360,5978348c-6966-4b6e-9efe-d1ad4524b5cc,ID,60,2,0,0,0,57200,72,0,0,0,0,0,0,2,18,607,0
1361,c378af4e-92d5-4bdc-aeb3-52bfe7253167,EG,45,37,0,0,250,105620,491,3,0,0,0,7,0,3,68,951,0
1362,18a086d5-c921-42cf-ad7c-d2a70deea2e9,IN,68,3,2,2,810,169160,648,0,0,4,2,18,0,5,31,888,0
1363,ea8c7fc9-3cd7-4fb1-ba2e-557e3e759301,RU,62,16,2,2,500,135500,287,13,0,0,0,9,0,3,45,857,0
1364,da726909-4869-475e-861b-2af2f11c59f6,IN,81,0,0,0,0,181220,453,0,0,26,11,6,0,11,19,765,0
1365,2ee7330e-d4bf-4a56-8b93-05858e360f00,JP,112,0,0,0,400,115260,615,0,0,1,1,2,0,3,40,949,0
1366,2ce54aec-fe34-41c9-af3d-f3c59c29657a,MX,63,34,4,4,400,105620,77,0,0,0,0,1,0,8,5,698,0
1367,31ef00ba-e5a0-4389-9cb0-37543004e9f7,SK,61,3,8,8,220,129420,455,1,0,0,0,9,0,6,50,811,0
1368,1768d644-8dbb-462a-9b0f-521b41a22450,CA,77,0,30,30,680,181220,408,0,0,4,2,0,0,2,40,929,0
1369,f6aef796-8bf8-4eba-aeaf-eb82cba1b465,BR,88,10,3,3,0,135500,402,0,0,19,7,0,0,1,5,736,0
1370,d89cabdc-406c-464f-83fc-f0ee769af34e,UA,84,0,0,0,1235,265100,1022,0,0,5,4,3,0,6,70,1054,0
1371,6222f070-0f83-45a0-97b9-74fdabe0a7b4,AR,93,12,0,0,0,215400,569,1,0,6,6,2,0,2,40,912,0
1372,50127f17-b340-4992-b85c-7dc85eb5856e,UA,84,0,8,8,0,169160,376,0,0,8,3,8,0,2,40,849,0
1373,35e5af18-651c-49cd-acb3-3d549912a7e4,KR,90,5,8,8,200,104300,337,5,0,1,1,7,0,1,6,715,0
1374,1db638bb-d198-4f55-8e91-ba55145fbfe0,UA,70,17,3,3,498,144800,438,17,0,10,7,16,0,3,40,852,0
1375,457b99ef-88f3-48ae-a195-6fc368a488a0,UA,61,6,0,0,0,193700,443,5,0,7,8,4,0,3,40,700,0
1376,39f8dd4a-50f2-4b9e-ab1b-2dda98800348,JP,103,0,2,2,250,157520,408,0,0,2,1,0,0,10,40,942,0
1377,145676e5-b84f-481e-ad05-792754fb20e0,US,182,0,0,0,4117,508400,4695,0,1,12,9,2,3,1,25,1343,0
1378,78a58914-716c-4e11-b735-482a1fdcbb2d,PH,69,0,0,0,0,79520,288,0,0,0,0,3,0,3,40,672,0
1379,9026c143-c21a-4b05-9f19-d6601505e8c7,US,124,0,0,0,700,135500,472,0,0,2,2,2,0,4,10,810,0
1380,3386ed27-a0d1-48d6-a49a-322d9555ef1b,VN,76,1,31,31,1000,228920,615,0,0,1,1,9,0,4,6,887,0
1381,c7d257f8-264e-4119-8967-946a0bf0c3ed,ID,80,0,0,0,0,135600,310,0,0,4,3,0,0,1,19,649,0
1382,ada0e892-7c30-4748-9b9b-3e546d1f1b29,AU,70,39,2,2,0,157520,268,39,0,0,0,19,0,5,5,760,0
1383,3c898a0d-38a6-445c-96f9-acfce123262a,ID,86,8,9,9,1025,262400,990,5,0,4,4,7,0,3,45,1010,0
1384,9347b24f-e3bd-4d4f-9c1d-68e843bdee12,KG,138,2,0,0,400,32700,102,0,6,8,3,0,0,5,6,2275,0
1385,a77490b5-3453-4850-98ee-a193b8d84691,ES,54,3,2,2,0,123500,594,3,0,0,0,11,0,5,30,659,0
1386,b9614e7a-aced-4cb8-8470-c6aa992db3d5,AZ,69,0,7,7,0,169160,588,0,0,7,7,15,0,8,32,775,0
1387,b5c37218-0292-4c12-9d39-20f87ee62619,MD,50,55,0,0,0,146300,168,1,0,0,0,22,0,2,40,860,0
1388,eadf4fe6-3383-4b8a-a4b3-1c38b817c862,RO,77,5,0,0,870,181220,472,5,0,13,8,2,0,3,25,736,0
1389,a85c5e98-d343-45b4-b7ad-a6f38603a586,PL,104,6,0,0,1060,227620,874,6,0,1,1,17,0,7,46,1117,0
1390,7c5967e8-e569-41f2-ad94-9bace9372d38,IQ,82,1,0,0,416,144100,471,0,0,6,3,1,0,5,55,906,0
1391,af62f2c8-dd84-42b2-8035-68437e3401e0,IE,67,0,0,0,0,157520,363,0,0,0,0,19,0,2,44,686,0
1392,461f0fb7-7b47-457e-8c26-bc1c9250491a,VN,126,4,0,0,0,233600,847,0,0,1,1,3,0,4,8,893,0
1393,34732bd0-ce0a-4bc4-8bb7-bda4fdf14de4,0,81,0,2,2,84,75560,161,0,0,0,0,0,0,16,16,730,0
1394,efbdf02e-8410-405a-973c-b36d0a635d1b,IR,50,4,1,1,200,57200,203,1,0,0,0,14,0,6,29,829,0
1395,6bd8b097-4aa7-42b1-96fa-700a7d2af34f,IR,69,0,12,12,650,196360,738,0,0,6,5,4,0,3,50,906,0
1396,893fff94-1c4a-407a-ab07-4b8fc8bedff0,DE,112,0,0,0,558,210300,651,0,0,7,5,0,0,3,39,948,0
1397,3a1c614e-be24-417f-a493-0cd79a7f00fe,UA,70,35,6,6,120,181220,402,32,0,3,2,0,0,4,17,859,0
1398,c02c9554-b452-4717-8ca9-f8fac09dfb89,PA,57,51,0,0,650,142160,315,0,0,0,0,10,0,5,15,816,0
1399,afbe6d75-8c97-4037-9fb5-d262cea61a21,AR,72,9,2,2,0,147000,545,7,0,5,2,2,0,5,45,875,0
1400,954b6653-3f1b-4595-be8d-37a5d6869513,VE,70,2,0,0,250,115400,339,0,0,8,5,3,0,4,41,754,0
1401,9ca58fa0-f114-44d6-b51c-e6fa6d50ee77,0,72,0,0,0,0,87900,288,0,0,10,8,7,0,1,40,708,0
1402,720d2791-2e27-4490-a0bd-a672460df726,SK,106,6,0,0,357,194320,533,5,0,2,2,12,0,6,1,765,0
1403,119e6b44-928e-4da3-8d54-f2960fca6f30,VE,73,2,0,0,0,64220,144,0,0,7,7,1,0,4,1,499,0
1404,e98c66ff-31ba-41c5-89bd-be819fdaa840,VN,71,4,0,0,0,60700,120,1,0,0,0,0,0,6,0,554,0
1405,dad2719f-400f-4497-b0d3-b9de4ae534de,AR,70,1,0,0,600,125120,568,0,0,11,7,2,0,5,59,868,0
1406,6d807ed1-9610-4481-aaa0-790587795798,ID,96,3,0,0,189,130020,306,0,0,4,3,1,0,4,16,727,0
1407,8a5171c0-5332-4c44-b69b-c6357025a51b,BD,75,0,2,2,660,235060,628,0,0,4,3,1,0,3,80,1032,0
1408,5ffbd65c-3cd4-4749-96de-771f497fed05,KZ,64,11,3,3,0,87900,219,10,0,0,0,1,0,1,18,609,0
1409,f8211d2b-3c14-401f-8256-ce1c38bd88d7,VN,78,0,0,0,845,153500,489,0,0,8,6,10,0,2,25,714,0
1410,d5cace1d-d33b-49e8-b681-35a5f93a09bc,RO,67,3,4,4,477,71760,272,0,0,0,0,4,0,1,7,516,0
1411,94078137-e1db-4cba-b0de-b8fc03d7d3e6,KR,97,7,2,2,818,172600,578,2,0,5,3,7,0,5,14,834,0
1412,0eb61ab7-45e5-4a3b-b7ff-fecbbf95058f,VN,71,0,0,0,250,87800,244,0,0,10,7,0,0,2,7,546,0
1413,6e3edc61-3a9e-44d3-b6e9-eb304613509e,RU,95,5,2,2,250,195100,898,4,2,5,4,1,2,6,40,950,0
1414,4834ce02-3a7c-43ea-96b0-1f473f314b94,RU,70,2,0,0,0,115160,442,0,0,13,8,5,0,1,40,716,0
1415,12c292f2-4767-4e3c-9d2f-281679ca91cc,PL,75,5,0,0,850,208220,489,0,0,8,6,6,0,2,50,866,0
1416,2524cb2e-8723-48a5-8089-398aa7b02517,MA,73,9,20,20,0,158120,407,0,0,8,7,5,0,1,33,887,0
1417,0048b948-00e5-4e7d-8f9d-f02f388cb942,AR,130,10,0,0,683,200500,719,9,0,0,0,5,0,3,21,958,0
1418,85c922e0-17fb-4e1a-90c8-a51fdaee5f24,IR,61,0,0,0,0,48420,60,0,0,0,0,6,0,8,0,465,0
1419,865dea1e-21cc-424e-b8c9-21f73a4c50b4,VN,70,11,1,1,0,105620,299,0,0,14,10,13,0,3,7,622,0
1420,8e551be9-3084-49fd-9591-90927f35ba0f,PL,77,2,0,0,268,190520,528,2,0,7,5,6,0,2,61,913,0
1421,f62fe3fd-361d-4e92-9264-d98400748374,FR,103,0,0,0,78,157820,496,0,0,4,2,2,0,4,40,888,0
1422,d27ca8d3-e508-43a2-b598-ff0ef2710da9,EG,133,1,0,0,960,273800,794,0,0,4,3,15,0,2,40,1086,0
1423,16958f21-7e84-4805-8372-e49adbb66021,PH,75,2,1,1,400,115160,381,1,0,7,4,3,0,1,40,733,0
1424,fe998cd3-a2f7-4f64-aa52-c546ddedb5c4,RO,52,1,0,0,0,114800,315,0,0,8,4,7,0,2,9,463,0
1425,f9866660-bab4-4c60-896a-bef12591ff49,DE,70,18,5,5,89,98500,431,0,0,5,3,0,0,2,48,866,0
1426,68ca501f-7ffa-4c45-89c6-9e80c15c87a6,US,77,0,0,0,300,109920,248,0,0,10,6,0,0,2,8,583,0
1427,b67463ef-197b-49c8-ac3e-5d02241df9d1,BR,50,31,20,20,400,135500,176,30,0,0,0,0,0,4,12,772,0
1428,df136cfd-63f5-4799-8c09-993ad1f2fc7c,KR,2,0,0,0,0,0,2494,0,0,29,21,5,0,5,5,144,0
1429,ae4f496b-c4d7-415b-a884-1d085c52f049,IN,61,0,1,1,790,123120,501,0,0,3,2,4,0,14,40,735,0
1430,5f35a66e-feb8-4d17-81ec-061318475f5d,RU,75,1,19,19,620,150500,447,1,0,7,6,2,0,1,40,881,0
1431,df878fdc-a844-4455-ba34-7c2603aac325,CO,100,7,3,3,508,155700,575,0,0,1,1,25,0,5,10,792,0
